season,week,game_id,posteam,defteam,player_id,pass_attempt,complete_pass,passing_yards,pass_touchdown,interception,rush_plays,rushing_yards,rush_touchdown,reception,receiving_yards,receiving_touchdown,fumble_lost,rush_inside_10,rush_inside_20,target_inside_10,target_inside_20,total_touches,fantasy_points,total_plays_off,pass_plays_off,rush_plays_off,pass_pct_off,rush_pct_off,red_zone_pass_pct,deep_pass_pct,avg_air_yards_off,avg_yac_off,total_pass_plays,blitz_rate_def,pressure_rate_def,man_coverage_pct_def,zone_coverage_pct_def,gameday,weekday,gametime,home_team,away_team,home_score,away_score,home_rest,away_rest,spread_line,total_line,over_odds,under_odds,home_moneyline,away_moneyline,roof,surface,temp,wind,stadium_id,game_date,passing_yards_rolling_3,pass_attempt_rolling_3,complete_pass_rolling_3,rush_plays_rolling_3,rushing_yards_rolling_3,receiving_yards_rolling_3,reception_rolling_3,total_touches_rolling_3,rush_inside_10_rolling_3,rush_inside_20_rolling_3,target_inside_10_rolling_3,target_inside_20_rolling_3,total_plays_off_rolling_3,pass_plays_off_rolling_3,rush_plays_off_rolling_3,total_pass_plays_rolling_3,avg_yac_off_rolling_3,avg_air_yards_off_rolling_3,fantasy_points_rolling_3,pass_touchdown_rolling_3,rush_touchdown_rolling_3,receiving_touchdown_rolling_3,blitz_rate_def_rolling_3,pressure_rate_def_rolling_3,man_coverage_pct_def_rolling_3,zone_coverage_pct_def_rolling_3,pass_pct_off_rolling_3,rush_pct_off_rolling_3,name
2025,1,2025_01_BAL_BUF,BUF,BAL,00-0035537,0.0,0.0,0.0,0.0,0.0,2,24.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,2.0,2.4000000000000004,81,50,31,0.6172839506172839,0.382716049382716,0.5,,8.695652173913043,4.484848484848484,50,0.04,0.06,0.08,0.92,2025-09-07,Sunday,20:20,BUF,BAL,41.0,40.0,7,7,-1.5,50.5,-115.0,-105.0,110.0,-130.0,outdoors,a_turf,58.0,8.0,BUF00,2025-09-07,0.0,0.0,0.0,2.0,24.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,81.0,50.0,31.0,50.0,4.484848484848484,8.695652173913043,2.4000000000000004,0.0,0.0,0.0,0.04,0.06,0.08,0.92,0.6172839506172839,0.382716049382716,Ty Johnson
2025,2,2025_02_BUF_NYJ,BUF,NYJ,00-0035537,0.0,0.0,0.0,0.0,0.0,2,6.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,2.0,0.6000000000000001,71,28,43,0.3943661971830985,0.6056338028169014,0.3571428571428571,,5.407407407407407,7.0,28,0.0357142857142857,0.0714285714285714,0.1785714285714285,0.8214285714285714,2025-09-14,Sunday,13:00,NYJ,BUF,10.0,30.0,7,7,-6.0,47.5,-110.0,-110.0,235.0,-290.0,outdoors,fieldturf,80.0,3.0,NYC01,2025-09-14,0.0,0.0,0.0,2.0,15.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,76.0,39.0,37.0,39.0,5.742424242424242,7.051529790660226,1.5000000000000002,0.0,0.0,0.0,0.03785714285714285,0.0657142857142857,0.12928571428571425,0.8707142857142858,0.5058250739001913,0.4941749260998087,Ty Johnson
2025,3,2025_03_MIA_BUF,BUF,MIA,00-0035537,0.0,0.0,0.0,0.0,0.0,3,13.0,0.0,1.0,8.0,0.0,0.0,0,0,0,0,4.0,3.1,57,30,27,0.5263157894736842,0.4736842105263157,0.8461538461538461,,3.9642857142857135,7.272727272727272,30,0.0666666666666666,0.0666666666666666,0.1,0.9,2025-09-18,Thursday,20:15,BUF,MIA,31.0,21.0,4,4,12.5,50.5,-108.0,-112.0,-800.0,550.0,outdoors,a_turf,68.0,7.0,BUF00,2025-09-18,0.0,0.0,0.0,2.3333333333333335,14.333333333333334,2.6666666666666665,0.3333333333333333,2.6666666666666665,0.0,0.0,0.0,0.6666666666666666,69.66666666666667,36.0,33.666666666666664,36.0,6.252525252525253,6.022448431868721,2.0333333333333337,0.0,0.0,0.0,0.04746031746031743,0.066031746031746,0.11952380952380952,0.8804761904761905,0.5126553124246889,0.48734468757531096,Ty Johnson
2025,4,2025_04_NO_BUF,BUF,NO,00-0035537,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,0.0,57,25,32,0.4385964912280701,0.5614035087719298,0.1428571428571428,,10.181818181818182,7.6875,25,0.16,0.28,0.16,0.84,2025-09-28,Sunday,13:00,BUF,NO,31.0,19.0,10,7,15.5,48.5,-105.0,-115.0,-1350.0,800.0,outdoors,a_turf,73.0,7.0,BUF00,2025-09-28,0.0,0.0,0.0,2.0,6.333333333333333,2.6666666666666665,0.3333333333333333,2.3333333333333335,0.0,0.0,0.0,0.3333333333333333,61.666666666666664,27.666666666666668,34.0,27.666666666666668,7.320075757575758,6.517837101170435,1.2333333333333334,0.0,0.0,0.0,0.08746031746031742,0.13936507936507933,0.14619047619047618,0.8538095238095238,0.4530928259616176,0.5469071740383823,Ty Johnson
2025,5,2025_05_NE_BUF,BUF,NE,00-0035537,0.0,0.0,0.0,0.0,0.0,2,10.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,2.0,1.0,61,32,29,0.5245901639344263,0.4754098360655737,0.4615384615384615,,7.935483870967742,4.5,32,0.03125,0.125,0.09375,0.90625,2025-10-05,Sunday,20:20,BUF,NE,20.0,23.0,7,7,7.5,49.5,-112.0,-108.0,-395.0,310.0,outdoors,a_turf,66.0,3.0,BUF00,2025-10-05,0.0,0.0,0.0,2.0,7.666666666666667,2.6666666666666665,0.3333333333333333,2.3333333333333335,0.0,0.3333333333333333,0.0,0.0,58.333333333333336,29.0,29.333333333333332,29.0,6.486742424242425,7.360529255690547,1.3666666666666665,0.0,0.0,0.0,0.08597222222222219,0.1572222222222222,0.11791666666666667,0.8820833333333332,0.4965008148787269,0.503499185121273,Ty Johnson
2025,6,2025_06_BUF_ATL,BUF,ATL,00-0035537,0.0,0.0,0.0,0.0,0.0,1,5.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,2.0,1.5,54,30,24,0.5555555555555556,0.4444444444444444,0.75,,11.038461538461538,3.0,30,0.1333333333333333,0.2,0.2666666666666666,0.7333333333333333,2025-10-13,Monday,19:15,ATL,BUF,24.0,14.0,15,8,-3.5,49.5,-118.0,-102.0,170.0,-205.0,closed,fieldturf,,,ATL97,2025-10-13,0.0,0.0,0.0,1.3333333333333333,5.0,0.0,0.3333333333333333,1.6666666666666667,0.0,0.3333333333333333,0.0,0.0,57.333333333333336,29.0,28.333333333333332,29.0,5.0625,9.718587863749155,0.8333333333333334,0.0,0.0,0.0,0.10819444444444444,0.20166666666666666,0.17347222222222222,0.8265277777777778,0.5062474035726839,0.49375259642731595,Ty Johnson
2025,2,2025_02_CHI_DET,DET,CHI,00-0035567,0.0,0.0,0.0,0.0,0.0,3,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3.0,0.4,58,28,30,0.4827586206896552,0.5172413793103449,0.3125,0.1428571428571428,9.785714285714286,7.173913043478261,28,0.0357142857142857,0.1428571428571428,0.0,1.0,2025-09-14,Sunday,13:00,DET,CHI,52.0,21.0,7,6,6.0,46.5,-108.0,-112.0,-270.0,220.0,dome,fieldturf,,,DET00,2025-09-14,0.0,0.0,0.0,3.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,58.0,28.0,30.0,28.0,7.173913043478261,9.785714285714286,0.4,0.0,0.0,0.0,0.0357142857142857,0.1428571428571428,0.0,1.0,0.4827586206896552,0.5172413793103449,Craig Reynolds
2025,1,2025_01_LV_NE,LV,NE,00-0035602,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,62,38,24,0.6129032258064516,0.3870967741935484,0.3333333333333333,,10.294117647058824,5.833333333333333,38,0.1052631578947368,0.2105263157894736,0.1052631578947368,0.8947368421052632,2025-09-07,Sunday,13:00,NE,LV,13.0,20.0,7,7,2.5,44.5,-105.0,-115.0,-155.0,130.0,outdoors,fieldturf,62.0,4.0,BOS00,2025-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,38.0,24.0,38.0,5.833333333333333,10.294117647058824,0.0,0.0,0.0,0.0,0.1052631578947368,0.2105263157894736,0.1052631578947368,0.8947368421052632,0.6129032258064516,0.3870967741935484,Alex Bachman
2025,5,2025_05_LV_IND,LV,IND,00-0035602,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,9.0,0.0,0.0,0,0,0,0,1.0,1.9,65,40,25,0.6153846153846154,0.3846153846153846,0.6666666666666666,,6.777777777777778,4.84,40,0.125,0.125,0.175,0.825,2025-10-05,Sunday,13:00,IND,LV,40.0,6.0,7,7,7.0,46.5,-112.0,-108.0,-360.0,285.0,closed,fieldturf,,,IND00,2025-10-05,0.0,0.0,0.0,0.0,0.0,4.5,0.5,0.5,0.0,0.0,0.0,0.0,63.5,39.0,24.5,39.0,5.336666666666666,8.5359477124183,0.95,0.0,0.0,0.0,0.11513157894736839,0.16776315789473678,0.14013157894736838,0.8598684210526315,0.6141439205955335,0.3858560794044665,Alex Bachman
2025,1,2025_01_CIN_CLE,CIN,CLE,00-0035631,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,49,26,23,0.5306122448979592,0.4693877551020408,0.5,,7.3478260869565215,3.5,26,0.1153846153846153,0.2692307692307692,0.1923076923076923,0.8076923076923077,2025-09-07,Sunday,13:00,CLE,CIN,16.0,17.0,7,7,-5.5,47.5,-120.0,100.0,195.0,-238.0,outdoors,grass,63.0,10.0,CLE00,2025-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,26.0,23.0,26.0,3.5,7.3478260869565215,0.0,0.0,0.0,0.0,0.1153846153846153,0.2692307692307692,0.1923076923076923,0.8076923076923077,0.5306122448979592,0.4693877551020408,Drew Sample
2025,2,2025_02_JAX_CIN,CIN,JAX,00-0035631,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,7.0,0.0,0.0,0,0,0,0,1.0,1.7000000000000002,65,48,17,0.7384615384615385,0.2615384615384615,0.6666666666666666,,8.0,4.678571428571429,48,0.1041666666666666,0.1875,0.25,0.75,2025-09-14,Sunday,13:00,CIN,JAX,31.0,27.0,7,7,3.5,49.5,-105.0,-115.0,-192.0,160.0,outdoors,fieldturf,85.0,3.0,CIN00,2025-09-14,0.0,0.0,0.0,0.0,0.0,3.5,0.5,0.5,0.0,0.0,0.0,0.0,57.0,37.0,20.0,37.0,4.089285714285714,7.673913043478261,0.8500000000000001,0.0,0.0,0.0,0.10977564102564094,0.2283653846153846,0.22115384615384615,0.7788461538461539,0.6345368916797489,0.36546310832025114,Drew Sample
2025,3,2025_03_CIN_MIN,CIN,MIN,00-0035631,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,20.0,1.0,0.0,0,0,1,1,2.0,10.0,52,31,21,0.5961538461538461,0.4038461538461538,0.5,,4.777777777777778,4.421052631578948,31,0.1290322580645161,0.3225806451612903,0.1290322580645161,0.8709677419354839,2025-09-21,Sunday,13:00,MIN,CIN,48.0,10.0,7,7,3.0,41.5,-115.0,-105.0,-162.0,136.0,dome,sportturf,,,MIN01,2025-09-21,0.0,0.0,0.0,0.0,0.0,9.0,1.0,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,55.333333333333336,35.0,20.333333333333332,35.0,4.199874686716792,6.708534621578099,3.9,0.0,0.0,0.3333333333333333,0.11619451337193266,0.2597704714640198,0.19044665012406947,0.8095533498759305,0.6217425431711147,0.3782574568288854,Drew Sample
2025,5,2025_05_DET_CIN,CIN,DET,00-0035631,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,-1.0,0.0,0.0,0,0,0,0,1.0,0.9,58,42,16,0.7241379310344828,0.2758620689655172,0.8,,8.475,3.576923076923077,42,0.119047619047619,0.2142857142857142,0.2619047619047619,0.7380952380952381,2025-10-05,Sunday,16:25,CIN,DET,24.0,37.0,6,7,-10.5,49.5,-108.0,-112.0,425.0,-575.0,outdoors,fieldturf,84.0,7.0,CIN00,2025-10-05,0.0,0.0,0.0,0.0,0.0,8.666666666666666,1.3333333333333333,1.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,58.333333333333336,40.333333333333336,18.0,40.333333333333336,4.225515712357818,7.08425925925926,4.2,0.0,0.0,0.3333333333333333,0.11741551459293391,0.2414554531490015,0.21364567332309267,0.7863543266769074,0.6862511052166225,0.3137488947833775,Drew Sample
2025,6,2025_06_CIN_GB,CIN,GB,00-0035631,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,-2.0,0.0,0.0,0,0,0,0,1.0,0.8,63,47,16,0.746031746031746,0.2539682539682539,0.9,,5.977777777777778,3.206896551724138,47,0.0638297872340425,0.1063829787234042,0.0638297872340425,0.9361702127659576,2025-10-12,Sunday,16:25,GB,CIN,27.0,18.0,14,7,14.0,44.5,-110.0,-110.0,-1000.0,650.0,outdoors,grass,64.0,14.0,GNB00,2025-10-12,0.0,0.0,0.0,0.0,0.0,5.666666666666667,1.3333333333333333,1.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,57.666666666666664,40.0,17.666666666666668,40.0,3.7349574200753874,6.410185185185185,3.899999999999999,0.0,0.0,0.3333333333333333,0.10396988811539254,0.21441644605680288,0.15158893573444018,0.8484110642655599,0.688774507740025,0.3112254922599749,Drew Sample
2025,1,2025_01_PIT_NYJ,PIT,NYJ,00-0035640,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4.0,83.0,0.0,0.0,0,0,0,0,4.0,12.3,54,34,20,0.6296296296296297,0.3703703703703703,0.4285714285714285,,4.633333333333334,7.863636363636363,34,0.1764705882352941,0.2058823529411764,0.1176470588235294,0.8823529411764706,2025-09-07,Sunday,13:00,NYJ,PIT,32.0,34.0,7,7,-3.0,37.5,-112.0,-108.0,130.0,-155.0,outdoors,fieldturf,67.0,3.0,NYC01,2025-09-07,0.0,0.0,0.0,0.0,0.0,83.0,4.0,4.0,0.0,0.0,0.0,0.0,54.0,34.0,20.0,34.0,7.863636363636363,4.633333333333334,12.3,0.0,0.0,0.0,0.1764705882352941,0.2058823529411764,0.1176470588235294,0.8823529411764706,0.6296296296296297,0.3703703703703703,DeKaylin Metcalf
2025,2,2025_02_SEA_PIT,PIT,SEA,00-0035640,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.0,20.0,1.0,0.0,0,0,1,1,3.0,11.0,60,39,21,0.65,0.35,0.5,,5.314285714285714,7.35,39,0.0512820512820512,0.1794871794871795,0.1282051282051282,0.8717948717948718,2025-09-14,Sunday,13:00,PIT,SEA,17.0,31.0,7,7,3.5,40.5,-112.0,-108.0,-192.0,160.0,outdoors,grass,79.0,5.0,PIT00,2025-09-14,0.0,0.0,0.0,0.0,0.0,51.5,3.5,3.5,0.0,0.0,0.5,0.5,57.0,36.5,20.5,36.5,7.6068181818181815,4.973809523809524,11.65,0.0,0.0,0.5,0.11387631975867266,0.19268476621417796,0.12292609351432879,0.8770739064856712,0.6398148148148148,0.36018518518518516,DeKaylin Metcalf
2025,3,2025_03_PIT_NE,PIT,NE,00-0035640,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.0,32.0,1.0,0.0,0,0,0,1,3.0,12.2,49,23,26,0.4693877551020408,0.5306122448979592,0.25,0.0869565217391304,4.956521739130435,6.6875,23,0.0,0.1304347826086956,0.0434782608695652,0.9565217391304348,2025-09-21,Sunday,13:00,NE,PIT,14.0,21.0,7,7,-1.5,44.5,-108.0,-112.0,100.0,-120.0,outdoors,fieldturf,66.0,5.0,BOS00,2025-09-21,0.0,0.0,0.0,0.0,0.0,45.0,3.3333333333333335,3.3333333333333335,0.0,0.0,0.3333333333333333,0.6666666666666666,54.333333333333336,32.0,22.333333333333332,32.0,7.300378787878787,4.968046928916494,11.833333333333334,0.0,0.0,0.6666666666666666,0.07591754650578177,0.17193477167901716,0.09644348263274093,0.903556517367259,0.5830057949105568,0.4169942050894431,DeKaylin Metcalf
2025,4,2025_04_MIN_PIT,PIT,MIN,00-0035640,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5.0,126.0,1.0,0.0,0,0,0,1,5.0,23.6,53,24,29,0.4528301886792453,0.5471698113207547,0.5,,3.3181818181818183,8.11111111111111,24,0.0833333333333333,0.125,0.0,1.0,2025-09-28,Sunday,09:30,PIT,MIN,24.0,21.0,7,7,-2.5,41.5,-105.0,-115.0,124.0,-148.0,outdoors,grass,61.0,5.0,PIT00,2025-09-28,0.0,0.0,0.0,0.0,0.0,59.333333333333336,3.6666666666666665,3.6666666666666665,0.0,0.0,0.3333333333333333,1.0,54.0,28.666666666666668,25.333333333333332,28.666666666666668,7.3828703703703695,4.529663090532655,15.6,0.0,0.0,1.0,0.04487179487179483,0.14497398736529168,0.05722779635823113,0.942772203641769,0.5240726479270953,0.4759273520729046,DeKaylin Metcalf
2025,6,2025_06_CLE_PIT,PIT,CLE,00-0035640,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4.0,95.0,1.0,0.0,0,0,0,0,4.0,19.5,58,30,28,0.5172413793103449,0.4827586206896552,0.5,0.1666666666666666,7.433333333333334,6.285714285714286,30,0.0333333333333333,0.1,0.1,0.9,2025-10-12,Sunday,13:00,PIT,CLE,23.0,9.0,14,7,5.5,37.5,-120.0,100.0,-278.0,225.0,outdoors,grass,64.0,8.0,PIT00,2025-10-12,0.0,0.0,0.0,0.0,0.0,84.33333333333333,4.0,4.0,0.0,0.0,0.0,0.6666666666666666,53.333333333333336,25.666666666666668,27.666666666666668,25.666666666666668,7.028108465608465,5.236012296881863,18.433333333333334,0.0,0.0,1.0,0.03888888888888887,0.11847826086956519,0.04782608695652174,0.9521739130434783,0.479819774363877,0.520180225636123,DeKaylin Metcalf
2025,1,2025_01_CIN_CLE,CIN,CLE,00-0035644,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4.0,26.0,1.0,0.0,0,0,1,1,4.0,12.6,49,26,23,0.5306122448979592,0.4693877551020408,0.5,,7.3478260869565215,3.5,26,0.1153846153846153,0.2692307692307692,0.1923076923076923,0.8076923076923077,2025-09-07,Sunday,13:00,CLE,CIN,16.0,17.0,7,7,-5.5,47.5,-120.0,100.0,195.0,-238.0,outdoors,grass,63.0,10.0,CLE00,2025-09-07,0.0,0.0,0.0,0.0,0.0,26.0,4.0,4.0,0.0,0.0,1.0,1.0,49.0,26.0,23.0,26.0,3.5,7.3478260869565215,12.6,0.0,0.0,1.0,0.1153846153846153,0.2692307692307692,0.1923076923076923,0.8076923076923077,0.5306122448979592,0.4693877551020408,Noah Fant
2025,2,2025_02_JAX_CIN,CIN,JAX,00-0035644,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.0,28.0,0.0,0.0,0,0,0,0,3.0,5.800000000000001,65,48,17,0.7384615384615385,0.2615384615384615,0.6666666666666666,,8.0,4.678571428571429,48,0.1041666666666666,0.1875,0.25,0.75,2025-09-14,Sunday,13:00,CIN,JAX,31.0,27.0,7,7,3.5,49.5,-105.0,-115.0,-192.0,160.0,outdoors,fieldturf,85.0,3.0,CIN00,2025-09-14,0.0,0.0,0.0,0.0,0.0,27.0,3.5,3.5,0.0,0.0,0.5,0.5,57.0,37.0,20.0,37.0,4.089285714285714,7.673913043478261,9.2,0.0,0.0,0.5,0.10977564102564094,0.2283653846153846,0.22115384615384615,0.7788461538461539,0.6345368916797489,0.36546310832025114,Noah Fant
2025,3,2025_03_CIN_MIN,CIN,MIN,00-0035644,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5.0,26.0,0.0,1.0,0,0,0,0,5.0,5.6,52,31,21,0.5961538461538461,0.4038461538461538,0.5,,4.777777777777778,4.421052631578948,31,0.1290322580645161,0.3225806451612903,0.1290322580645161,0.8709677419354839,2025-09-21,Sunday,13:00,MIN,CIN,48.0,10.0,7,7,3.0,41.5,-115.0,-105.0,-162.0,136.0,dome,sportturf,,,MIN01,2025-09-21,0.0,0.0,0.0,0.0,0.0,26.666666666666668,4.0,4.0,0.0,0.0,0.3333333333333333,0.3333333333333333,55.333333333333336,35.0,20.333333333333332,35.0,4.199874686716792,6.708534621578099,8.0,0.0,0.0,0.3333333333333333,0.11619451337193266,0.2597704714640198,0.19044665012406947,0.8095533498759305,0.6217425431711147,0.3782574568288854,Noah Fant
2025,6,2025_06_CIN_GB,CIN,GB,00-0035644,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4.0,27.0,0.0,0.0,0,0,0,0,4.0,6.7,63,47,16,0.746031746031746,0.2539682539682539,0.9,,5.977777777777778,3.206896551724138,47,0.0638297872340425,0.1063829787234042,0.0638297872340425,0.9361702127659576,2025-10-12,Sunday,16:25,GB,CIN,27.0,18.0,14,7,14.0,44.5,-110.0,-110.0,-1000.0,650.0,outdoors,grass,64.0,14.0,GNB00,2025-10-12,0.0,0.0,0.0,0.0,0.0,27.0,4.0,4.0,0.0,0.0,0.0,0.0,60.0,42.0,18.0,42.0,4.102173537291505,6.251851851851852,6.033333333333334,0.0,0.0,0.0,0.09900957065507505,0.20548787462823148,0.1476206817661862,0.8523793182338139,0.6935490435490436,0.3064509564509564,Noah Fant
2025,1,2025_01_NYG_WAS,WAS,NYG,00-0035659,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,27.0,0.0,0.0,0,0,0,0,2.0,4.7,65,33,32,0.5076923076923077,0.4923076923076923,0.3333333333333333,,9.3,5.105263157894737,33,0.0606060606060606,0.1212121212121212,0.0909090909090909,0.9090909090909092,2025-09-07,Sunday,13:00,WAS,NYG,21.0,6.0,7,7,6.0,45.5,-110.0,-110.0,-298.0,240.0,outdoors,grass,68.0,5.0,WAS00,2025-09-07,0.0,0.0,0.0,0.0,0.0,27.0,2.0,2.0,0.0,0.0,0.0,0.0,65.0,33.0,32.0,33.0,5.105263157894737,9.3,4.7,0.0,0.0,0.0,0.0606060606060606,0.1212121212121212,0.0909090909090909,0.9090909090909092,0.5076923076923077,0.4923076923076923,Terry McLaurin
2025,2,2025_02_WAS_GB,WAS,GB,00-0035659,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5.0,48.0,0.0,0.0,0,0,0,1,5.0,9.8,66,47,19,0.7121212121212122,0.2878787878787879,0.8333333333333334,,6.642857142857143,4.458333333333333,47,0.0425531914893617,0.2127659574468085,0.1702127659574468,0.8297872340425532,2025-09-11,Thursday,20:15,GB,WAS,27.0,18.0,4,4,3.5,48.5,-115.0,-105.0,-185.0,154.0,outdoors,grass,65.0,7.0,GNB00,2025-09-11,0.0,0.0,0.0,0.0,0.0,37.5,3.5,3.5,0.0,0.0,0.0,0.5,65.5,40.0,25.5,40.0,4.781798245614035,7.9714285714285715,7.25,0.0,0.0,0.0,0.05157962604771115,0.16698903932946485,0.13056092843326886,0.8694390715667312,0.6099067599067599,0.3900932400932401,Terry McLaurin
2025,3,2025_03_LV_WAS,WAS,LV,00-0035659,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.0,74.0,0.0,0.0,0,0,0,0,3.0,10.4,54,22,32,0.4074074074074074,0.5925925925925926,0.1428571428571428,,7.523809523809524,7.533333333333333,22,0.0909090909090909,0.1363636363636363,0.0909090909090909,0.9090909090909092,2025-09-21,Sunday,13:00,WAS,LV,41.0,24.0,10,6,2.5,43.5,-110.0,-110.0,-155.0,130.0,outdoors,grass,72.0,6.0,WAS00,2025-09-21,0.0,0.0,0.0,0.0,0.0,49.666666666666664,3.3333333333333335,3.3333333333333335,0.0,0.0,0.0,0.3333333333333333,61.666666666666664,34.0,27.666666666666668,34.0,5.6989766081871345,7.822222222222223,8.299999999999999,0.0,0.0,0.0,0.06468944766817107,0.15678057167418868,0.11734364925854286,0.8826563507414571,0.542406975740309,0.4575930242596909,Terry McLaurin
2025,1,2025_01_KC_LAC,KC,LAC,00-0035662,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,10.0,99.0,0.0,0.0,0,0,3,3,10.0,19.9,59,42,17,0.711864406779661,0.288135593220339,0.7777777777777778,,6.948717948717949,4.833333333333333,42,0.0714285714285714,0.1904761904761904,0.0952380952380952,0.9047619047619048,2025-09-05,Friday,20:00,LAC,KC,27.0,21.0,7,7,-3.0,47.5,-110.0,-110.0,145.0,-175.0,dome,,,,LAX01,2025-09-05,0.0,0.0,0.0,0.0,0.0,99.0,10.0,10.0,0.0,0.0,3.0,3.0,59.0,42.0,17.0,42.0,4.833333333333333,6.948717948717949,19.9,0.0,0.0,0.0,0.0714285714285714,0.1904761904761904,0.0952380952380952,0.9047619047619048,0.711864406779661,0.288135593220339,Marquise Brown
2025,2,2025_02_PHI_KC,KC,PHI,00-0035662,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5.0,30.0,0.0,0.0,0,0,0,0,5.0,8.0,57,31,26,0.543859649122807,0.4561403508771929,0.2857142857142857,,10.655172413793103,4.25,31,0.032258064516129,0.2903225806451613,0.1290322580645161,0.8709677419354839,2025-09-14,Sunday,16:25,KC,PHI,17.0,20.0,9,10,-1.5,46.5,-118.0,-102.0,102.0,-122.0,outdoors,grass,88.0,12.0,KAN00,2025-09-14,0.0,0.0,0.0,0.0,0.0,64.5,7.5,7.5,0.0,0.0,1.5,1.5,58.0,36.5,21.5,36.5,4.541666666666666,8.801945181255526,13.95,0.0,0.0,0.0,0.0518433179723502,0.24039938556067586,0.11213517665130565,0.8878648233486943,0.627862027951234,0.372137972048766,Marquise Brown
2025,3,2025_03_KC_NYG,KC,NYG,00-0035662,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4.0,42.0,0.0,0.0,0,0,0,0,4.0,8.2,67,39,28,0.582089552238806,0.417910447761194,0.7142857142857143,,8.621621621621621,5.090909090909091,39,0.0769230769230769,0.2051282051282051,0.1282051282051282,0.8717948717948718,2025-09-21,Sunday,20:20,NYG,KC,9.0,22.0,7,7,-6.0,44.5,-115.0,-105.0,260.0,-325.0,outdoors,fieldturf,65.0,5.0,NYC01,2025-09-21,0.0,0.0,0.0,0.0,0.0,57.0,6.333333333333333,6.333333333333333,0.0,0.0,1.0,1.0,61.0,37.333333333333336,23.666666666666668,37.333333333333336,4.724747474747475,8.741837328044225,12.033333333333331,0.0,0.0,0.0,0.060203237622592436,0.22864232541651894,0.1174918271692465,0.8825081728307534,0.6126045360470913,0.38739546395290864,Marquise Brown
2025,4,2025_04_BAL_KC,KC,BAL,00-0035662,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.0,38.0,1.0,0.0,0,0,0,1,3.0,12.8,70,38,32,0.5428571428571428,0.4571428571428571,0.65,,7.0,6.32,38,0.0263157894736842,0.0789473684210526,0.0526315789473684,0.9473684210526316,2025-09-28,Sunday,16:25,KC,BAL,37.0,20.0,7,6,-2.5,48.5,-120.0,100.0,124.0,-148.0,outdoors,grass,89.0,10.0,KAN00,2025-09-28,0.0,0.0,0.0,0.0,0.0,36.666666666666664,4.0,4.0,0.0,0.0,0.0,0.3333333333333333,64.66666666666667,36.0,28.666666666666668,36.0,5.22030303030303,8.758931345138242,9.666666666666666,0.0,0.0,0.3333333333333333,0.04516564363763004,0.19146605139813966,0.10328965507233757,0.8967103449276624,0.556268781406252,0.44373121859374803,Marquise Brown
