game_id,season,week,gameday,weekday,gametime,home_team,away_team,home_score,away_score,home_rest,away_rest,spread_line,total_line,over_odds,under_odds,home_moneyline,away_moneyline,roof,surface,temp,wind,stadium_id,game_date
2025_10_LA_SF,2025,10,2025-11-09,Sunday,16:25,SF,LA,NA,NA,7,7,NA,NA,NA,NA,NA,NA,outdoors,grass,NA,NA,SFO01,2025-11-09
2025_10_DET_WAS,2025,10,2025-11-09,Sunday,16:25,WAS,DET,NA,NA,7,7,NA,NA,NA,NA,NA,NA,outdoors,grass,NA,NA,WAS00,2025-11-09
2025_10_PIT_LAC,2025,10,2025-11-09,Sunday,20:20,LAC,PIT,NA,NA,7,7,NA,NA,NA,NA,NA,NA,dome,matrixturf,NA,NA,LAX01,2025-11-09
2025_10_PHI_GB,2025,10,2025-11-10,Monday,20:15,GB,PHI,NA,NA,8,15,NA,NA,NA,NA,NA,NA,outdoors,grass,NA,NA,GNB00,2025-11-10
2025_11_NYJ_NE,2025,11,2025-11-13,Thursday,20:15,NE,NYJ,NA,NA,4,4,NA,NA,NA,NA,NA,NA,outdoors,fieldturf,NA,NA,BOS00,2025-11-13
2025_11_WAS_MIA,2025,11,2025-11-16,Sunday,09:30,MIA,WAS,NA,NA,7,7,NA,NA,NA,NA,NA,NA,outdoors,grass,NA,NA,MIA00,2025-11-16
2025_11_CAR_ATL,2025,11,2025-11-16,Sunday,13:00,ATL,CAR,NA,NA,7,7,NA,NA,NA,NA,NA,NA,closed,fieldturf,NA,NA,ATL97,2025-11-16
2025_11_TB_BUF,2025,11,2025-11-16,Sunday,13:00,BUF,TB,NA,NA,7,7,NA,NA,NA,NA,NA,NA,outdoors,a_turf,NA,NA,BUF00,2025-11-16
2025_11_LAC_JAX,2025,11,2025-11-16,Sunday,13:00,JAX,LAC,NA,NA,7,7,NA,NA,NA,NA,NA,NA,outdoors,grass,NA,NA,JAX00,2025-11-16
2025_11_CHI_MIN,2025,11,2025-11-16,Sunday,13:00,MIN,CHI,NA,NA,7,7,NA,NA,NA,NA,NA,NA,dome,sportturf,NA,NA,MIN01,2025-11-16
2025_11_GB_NYG,2025,11,2025-11-16,Sunday,13:00,NYG,GB,NA,NA,7,6,NA,NA,NA,NA,NA,NA,outdoors,fieldturf,NA,NA,NYC01,2025-11-16
2025_11_CIN_PIT,2025,11,2025-11-16,Sunday,13:00,PIT,CIN,NA,NA,7,14,NA,NA,NA,NA,NA,NA,outdoors,grass,NA,NA,PIT00,2025-11-16
2025_11_HOU_TEN,2025,11,2025-11-16,Sunday,13:00,TEN,HOU,NA,NA,14,7,NA,NA,NA,NA,NA,NA,outdoors,grass,NA,NA,NAS00,2025-11-16
2025_11_SF_ARI,2025,11,2025-11-16,Sunday,16:05,ARI,SF,NA,NA,7,7,NA,NA,NA,NA,NA,NA,closed,grass,NA,NA,PHO00,2025-11-16
2025_11_SEA_LA,2025,11,2025-11-16,Sunday,16:05,LA,SEA,NA,NA,7,7,NA,NA,NA,NA,NA,NA,dome,matrixturf,NA,NA,LAX01,2025-11-16
2025_11_BAL_CLE,2025,11,2025-11-16,Sunday,16:25,CLE,BAL,NA,NA,7,7,NA,NA,NA,NA,NA,NA,outdoors,grass,NA,NA,CLE00,2025-11-16
2025_11_KC_DEN,2025,11,2025-11-16,Sunday,16:25,DEN,KC,NA,NA,10,14,NA,NA,NA,NA,NA,NA,outdoors,grass,NA,NA,DEN00,2025-11-16
2025_11_DET_PHI,2025,11,2025-11-16,Sunday,20:20,PHI,DET,NA,NA,6,7,NA,NA,NA,NA,NA,NA,outdoors,grass,NA,NA,PHI00,2025-11-16
2025_11_DAL_LV,2025,11,2025-11-17,Monday,20:15,LV,DAL,NA,NA,11,14,NA,NA,NA,NA,NA,NA,dome,grass,NA,NA,VEG00,2025-11-17
2025_12_BUF_HOU,2025,12,2025-11-20,Thursday,20:15,HOU,BUF,NA,NA,4,4,NA,NA,NA,NA,NA,NA,closed,astroturf,NA,NA,HOU00,2025-11-20
2025_12_NYJ_BAL,2025,12,2025-11-23,Sunday,13:00,BAL,NYJ,NA,NA,7,10,NA,NA,NA,NA,NA,NA,outdoors,grass,NA,NA,BAL00,2025-11-23
2025_12_PIT_CHI,2025,12,2025-11-23,Sunday,13:00,CHI,PIT,NA,NA,7,7,NA,NA,NA,NA,NA,NA,outdoors,grass,NA,NA,CHI98,2025-11-23
2025_12_NE_CIN,2025,12,2025-11-23,Sunday,13:00,CIN,NE,NA,NA,7,10,NA,NA,NA,NA,NA,NA,outdoors,fieldturf,NA,NA,CIN00,2025-11-23
2025_12_NYG_DET,2025,12,2025-11-23,Sunday,13:00,DET,NYG,NA,NA,7,7,NA,NA,NA,NA,NA,NA,dome,fieldturf,NA,NA,DET00,2025-11-23
2025_12_MIN_GB,2025,12,2025-11-23,Sunday,13:00,GB,MIN,NA,NA,7,7,NA,NA,NA,NA,NA,NA,outdoors,grass,NA,NA,GNB00,2025-11-23
2025_12_IND_KC,2025,12,2025-11-23,Sunday,13:00,KC,IND,NA,NA,7,14,NA,NA,NA,NA,NA,NA,outdoors,grass,NA,NA,KAN00,2025-11-23
2025_12_SEA_TEN,2025,12,2025-11-23,Sunday,13:00,TEN,SEA,NA,NA,7,7,NA,NA,NA,NA,NA,NA,outdoors,grass,NA,NA,NAS00,2025-11-23
2025_12_JAX_ARI,2025,12,2025-11-23,Sunday,16:05,ARI,JAX,NA,NA,7,7,NA,NA,NA,NA,NA,NA,closed,grass,NA,NA,PHO00,2025-11-23
2025_12_CLE_LV,2025,12,2025-11-23,Sunday,16:05,LV,CLE,NA,NA,6,7,NA,NA,NA,NA,NA,NA,dome,grass,NA,NA,VEG00,2025-11-23
2025_12_PHI_DAL,2025,12,2025-11-23,Sunday,16:25,DAL,PHI,NA,NA,6,7,NA,NA,NA,NA,NA,NA,closed,matrixturf,NA,NA,DAL00,2025-11-23
2025_12_ATL_NO,2025,12,2025-11-23,Sunday,16:25,NO,ATL,NA,NA,14,7,NA,NA,NA,NA,NA,NA,dome,sportturf,NA,NA,NOR00,2025-11-23
2025_12_TB_LA,2025,12,2025-11-23,Sunday,20:20,LA,TB,NA,NA,7,7,NA,NA,NA,NA,NA,NA,dome,matrixturf,NA,NA,LAX01,2025-11-23
2025_12_CAR_SF,2025,12,2025-11-24,Monday,20:15,SF,CAR,NA,NA,8,8,NA,NA,NA,NA,NA,NA,outdoors,grass,NA,NA,SFO01,2025-11-24
2025_13_GB_DET,2025,13,2025-11-27,Thursday,13:00,DET,GB,NA,NA,4,4,NA,NA,NA,NA,NA,NA,dome,fieldturf,NA,NA,DET00,2025-11-27
2025_13_KC_DAL,2025,13,2025-11-27,Thursday,16:30,DAL,KC,NA,NA,4,4,NA,NA,NA,NA,NA,NA,closed,matrixturf,NA,NA,DAL00,2025-11-27
2025_13_CIN_BAL,2025,13,2025-11-27,Thursday,20:20,BAL,CIN,NA,NA,4,4,NA,NA,NA,NA,NA,NA,outdoors,grass,NA,NA,BAL00,2025-11-27
2025_13_CHI_PHI,2025,13,2025-11-28,Friday,15:00,PHI,CHI,NA,NA,5,5,NA,NA,NA,NA,NA,NA,outdoors,grass,NA,NA,PHI00,2025-11-28
2025_13_LA_CAR,2025,13,2025-11-30,Sunday,13:00,CAR,LA,NA,NA,6,7,NA,NA,NA,NA,NA,NA,outdoors,grass,NA,NA,CAR00,2025-11-30
2025_13_SF_CLE,2025,13,2025-11-30,Sunday,13:00,CLE,SF,NA,NA,7,6,NA,NA,NA,NA,NA,NA,outdoors,grass,NA,NA,CLE00,2025-11-30
2025_13_HOU_IND,2025,13,2025-11-30,Sunday,13:00,IND,HOU,NA,NA,7,10,NA,NA,NA,NA,NA,NA,closed,fieldturf,NA,NA,IND00,2025-11-30
2025_13_NO_MIA,2025,13,2025-11-30,Sunday,13:00,MIA,NO,NA,NA,14,7,NA,NA,NA,NA,NA,NA,outdoors,grass,NA,NA,MIA00,2025-11-30
2025_13_ATL_NYJ,2025,13,2025-11-30,Sunday,13:00,NYJ,ATL,NA,NA,7,7,NA,NA,NA,NA,NA,NA,outdoors,fieldturf,NA,NA,NYC01,2025-11-30
2025_13_ARI_TB,2025,13,2025-11-30,Sunday,13:00,TB,ARI,NA,NA,7,7,NA,NA,NA,NA,NA,NA,outdoors,grass,NA,NA,TAM00,2025-11-30
2025_13_JAX_TEN,2025,13,2025-11-30,Sunday,13:00,TEN,JAX,NA,NA,7,7,NA,NA,NA,NA,NA,NA,outdoors,grass,NA,NA,NAS00,2025-11-30
2025_13_MIN_SEA,2025,13,2025-11-30,Sunday,16:05,SEA,MIN,NA,NA,7,7,NA,NA,NA,NA,NA,NA,outdoors,fieldturf,NA,NA,SEA00,2025-11-30
2025_13_LV_LAC,2025,13,2025-11-30,Sunday,16:25,LAC,LV,NA,NA,14,7,NA,NA,NA,NA,NA,NA,dome,matrixturf,NA,NA,LAX01,2025-11-30
2025_13_BUF_PIT,2025,13,2025-11-30,Sunday,16:25,PIT,BUF,NA,NA,7,10,NA,NA,NA,NA,NA,NA,outdoors,grass,NA,NA,PIT00,2025-11-30
2025_13_DEN_WAS,2025,13,2025-11-30,Sunday,20:20,WAS,DEN,NA,NA,14,14,NA,NA,NA,NA,NA,NA,outdoors,grass,NA,NA,WAS00,2025-11-30
2025_13_NYG_NE,2025,13,2025-12-01,Monday,20:15,NE,NYG,NA,NA,8,8,NA,NA,NA,NA,NA,NA,outdoors,fieldturf,NA,NA,BOS00,2025-12-01
2025_14_DAL_DET,2025,14,2025-12-04,Thursday,20:15,DET,DAL,NA,NA,7,7,NA,NA,NA,NA,NA,NA,dome,fieldturf,NA,NA,DET00,2025-12-04
2025_14_SEA_ATL,2025,14,2025-12-07,Sunday,13:00,ATL,SEA,NA,NA,7,7,NA,NA,NA,NA,NA,NA,closed,fieldturf,NA,NA,ATL97,2025-12-07
2025_14_PIT_BAL,2025,14,2025-12-07,Sunday,13:00,BAL,PIT,NA,NA,10,7,NA,NA,NA,NA,NA,NA,outdoors,grass,NA,NA,BAL00,2025-12-07
2025_14_TEN_CLE,2025,14,2025-12-07,Sunday,13:00,CLE,TEN,NA,NA,7,7,NA,NA,NA,NA,NA,NA,outdoors,grass,NA,NA,CLE00,2025-12-07
2025_14_CHI_GB,2025,14,2025-12-07,Sunday,13:00,GB,CHI,NA,NA,10,9,NA,NA,NA,NA,NA,NA,outdoors,grass,NA,NA,GNB00,2025-12-07
2025_14_IND_JAX,2025,14,2025-12-07,Sunday,13:00,JAX,IND,NA,NA,7,7,NA,NA,NA,NA,NA,NA,outdoors,grass,NA,NA,JAX00,2025-12-07
2025_14_WAS_MIN,2025,14,2025-12-07,Sunday,13:00,MIN,WAS,NA,NA,7,7,NA,NA,NA,NA,NA,NA,dome,sportturf,NA,NA,MIN01,2025-12-07
2025_14_MIA_NYJ,2025,14,2025-12-07,Sunday,13:00,NYJ,MIA,NA,NA,7,7,NA,NA,NA,NA,NA,NA,outdoors,fieldturf,NA,NA,NYC01,2025-12-07
2025_14_NO_TB,2025,14,2025-12-07,Sunday,13:00,TB,NO,NA,NA,7,7,NA,NA,NA,NA,NA,NA,outdoors,grass,NA,NA,TAM00,2025-12-07
2025_14_DEN_LV,2025,14,2025-12-07,Sunday,16:05,LV,DEN,NA,NA,7,7,NA,NA,NA,NA,NA,NA,dome,grass,NA,NA,VEG00,2025-12-07
2025_14_LA_ARI,2025,14,2025-12-07,Sunday,16:25,ARI,LA,NA,NA,7,7,NA,NA,NA,NA,NA,NA,closed,grass,NA,NA,PHO00,2025-12-07
2025_14_CIN_BUF,2025,14,2025-12-07,Sunday,16:25,BUF,CIN,NA,NA,7,10,NA,NA,NA,NA,NA,NA,outdoors,a_turf,NA,NA,BUF00,2025-12-07
2025_14_HOU_KC,2025,14,2025-12-07,Sunday,20:20,KC,HOU,NA,NA,10,7,NA,NA,NA,NA,NA,NA,outdoors,grass,NA,NA,KAN00,2025-12-07
2025_14_PHI_LAC,2025,14,2025-12-08,Monday,20:15,LAC,PHI,NA,NA,8,10,NA,NA,NA,NA,NA,NA,dome,matrixturf,NA,NA,LAX01,2025-12-08
2025_15_ATL_TB,2025,15,2025-12-11,Thursday,20:15,TB,ATL,NA,NA,4,4,NA,NA,NA,NA,NA,NA,outdoors,grass,NA,NA,TAM00,2025-12-11
2025_15_CLE_CHI,2025,15,2025-12-14,Sunday,13:00,CHI,CLE,NA,NA,7,7,NA,NA,NA,NA,NA,NA,outdoors,grass,NA,NA,CHI98,2025-12-14
2025_15_BAL_CIN,2025,15,2025-12-14,Sunday,13:00,CIN,BAL,NA,NA,7,7,NA,NA,NA,NA,NA,NA,outdoors,fieldturf,NA,NA,CIN00,2025-12-14
2025_15_ARI_HOU,2025,15,2025-12-14,Sunday,13:00,HOU,ARI,NA,NA,7,7,NA,NA,NA,NA,NA,NA,closed,astroturf,NA,NA,HOU00,2025-12-14
2025_15_NYJ_JAX,2025,15,2025-12-14,Sunday,13:00,JAX,NYJ,NA,NA,7,7,NA,NA,NA,NA,NA,NA,outdoors,grass,NA,NA,JAX00,2025-12-14
2025_15_LAC_KC,2025,15,2025-12-14,Sunday,13:00,KC,LAC,NA,NA,7,6,NA,NA,NA,NA,NA,NA,outdoors,grass,NA,NA,KAN00,2025-12-14
2025_15_BUF_NE,2025,15,2025-12-14,Sunday,13:00,NE,BUF,NA,NA,13,7,NA,NA,NA,NA,NA,NA,outdoors,fieldturf,NA,NA,BOS00,2025-12-14
2025_15_WAS_NYG,2025,15,2025-12-14,Sunday,13:00,NYG,WAS,NA,NA,13,7,NA,NA,NA,NA,NA,NA,outdoors,fieldturf,NA,NA,NYC01,2025-12-14
2025_15_LV_PHI,2025,15,2025-12-14,Sunday,13:00,PHI,LV,NA,NA,6,7,NA,NA,NA,NA,NA,NA,outdoors,grass,NA,NA,PHI00,2025-12-14
2025_15_GB_DEN,2025,15,2025-12-14,Sunday,16:25,DEN,GB,NA,NA,7,7,NA,NA,NA,NA,NA,NA,outdoors,grass,NA,NA,DEN00,2025-12-14
2025_15_DET_LA,2025,15,2025-12-14,Sunday,16:25,LA,DET,NA,NA,7,10,NA,NA,NA,NA,NA,NA,dome,matrixturf,NA,NA,LAX01,2025-12-14
2025_15_CAR_NO,2025,15,2025-12-14,Sunday,16:25,NO,CAR,NA,NA,7,14,NA,NA,NA,NA,NA,NA,dome,sportturf,NA,NA,NOR00,2025-12-14
2025_15_IND_SEA,2025,15,2025-12-14,Sunday,16:25,SEA,IND,NA,NA,7,7,NA,NA,NA,NA,NA,NA,outdoors,fieldturf,NA,NA,SEA00,2025-12-14
2025_15_TEN_SF,2025,15,2025-12-14,Sunday,16:25,SF,TEN,NA,NA,14,7,NA,NA,NA,NA,NA,NA,outdoors,grass,NA,NA,SFO01,2025-12-14
2025_15_MIN_DAL,2025,15,2025-12-14,Sunday,20:20,DAL,MIN,NA,NA,10,7,NA,NA,NA,NA,NA,NA,closed,matrixturf,NA,NA,DAL00,2025-12-14
2025_15_MIA_PIT,2025,15,2025-12-15,Monday,20:15,PIT,MIA,NA,NA,8,8,NA,NA,NA,NA,NA,NA,outdoors,grass,NA,NA,PIT00,2025-12-15
2025_16_LA_SEA,2025,16,2025-12-18,Thursday,20:15,SEA,LA,NA,NA,4,4,NA,NA,NA,NA,NA,NA,outdoors,fieldturf,NA,NA,SEA00,2025-12-18
2025_16_GB_CHI,2025,16,2025-12-19,Friday,13:00,CHI,GB,NA,NA,5,5,NA,NA,NA,NA,NA,NA,outdoors,grass,NA,NA,CHI98,2025-12-19
2025_16_PHI_WAS,2025,16,2025-12-19,Friday,13:00,WAS,PHI,NA,NA,5,5,NA,NA,NA,NA,NA,NA,outdoors,grass,NA,NA,WAS00,2025-12-19
2025_16_NE_BAL,2025,16,2025-12-21,Sunday,13:00,BAL,NE,NA,NA,7,7,NA,NA,NA,NA,NA,NA,outdoors,grass,NA,NA,BAL00,2025-12-21
2025_16_TB_CAR,2025,16,2025-12-21,Sunday,13:00,CAR,TB,NA,NA,7,10,NA,NA,NA,NA,NA,NA,outdoors,grass,NA,NA,CAR00,2025-12-21
2025_16_BUF_CLE,2025,16,2025-12-21,Sunday,13:00,CLE,BUF,NA,NA,7,7,NA,NA,NA,NA,NA,NA,outdoors,grass,NA,NA,CLE00,2025-12-21
2025_16_LAC_DAL,2025,16,2025-12-21,Sunday,13:00,DAL,LAC,NA,NA,7,7,NA,NA,NA,NA,NA,NA,closed,matrixturf,NA,NA,DAL00,2025-12-21
2025_16_NYJ_NO,2025,16,2025-12-21,Sunday,13:00,NO,NYJ,NA,NA,7,7,NA,NA,NA,NA,NA,NA,dome,sportturf,NA,NA,NOR00,2025-12-21
2025_16_MIN_NYG,2025,16,2025-12-21,Sunday,13:00,NYG,MIN,NA,NA,7,7,NA,NA,NA,NA,NA,NA,outdoors,fieldturf,NA,NA,NYC01,2025-12-21
2025_16_KC_TEN,2025,16,2025-12-21,Sunday,13:00,TEN,KC,NA,NA,7,7,NA,NA,NA,NA,NA,NA,outdoors,grass,NA,NA,NAS00,2025-12-21
2025_16_ATL_ARI,2025,16,2025-12-21,Sunday,16:05,ARI,ATL,NA,NA,7,10,NA,NA,NA,NA,NA,NA,closed,grass,NA,NA,PHO00,2025-12-21
2025_16_JAX_DEN,2025,16,2025-12-21,Sunday,16:05,DEN,JAX,NA,NA,7,7,NA,NA,NA,NA,NA,NA,outdoors,grass,NA,NA,DEN00,2025-12-21
2025_16_PIT_DET,2025,16,2025-12-21,Sunday,16:25,DET,PIT,NA,NA,7,6,NA,NA,NA,NA,NA,NA,dome,fieldturf,NA,NA,DET00,2025-12-21
2025_16_LV_HOU,2025,16,2025-12-21,Sunday,16:25,HOU,LV,NA,NA,7,7,NA,NA,NA,NA,NA,NA,closed,astroturf,NA,NA,HOU00,2025-12-21
2025_16_CIN_MIA,2025,16,2025-12-21,Sunday,20:20,MIA,CIN,NA,NA,6,7,NA,NA,NA,NA,NA,NA,outdoors,grass,NA,NA,MIA00,2025-12-21
2025_16_SF_IND,2025,16,2025-12-22,Monday,20:15,IND,SF,NA,NA,8,8,NA,NA,NA,NA,NA,NA,closed,fieldturf,NA,NA,IND00,2025-12-22
2025_17_DAL_WAS,2025,17,2025-12-25,Thursday,13:00,WAS,DAL,NA,NA,6,4,NA,NA,NA,NA,NA,NA,outdoors,grass,NA,NA,WAS00,2025-12-25
2025_17_DET_MIN,2025,17,2025-12-25,Thursday,16:30,MIN,DET,NA,NA,4,4,NA,NA,NA,NA,NA,NA,dome,sportturf,NA,NA,MIN01,2025-12-25
2025_17_DEN_KC,2025,17,2025-12-25,Thursday,20:15,KC,DEN,NA,NA,4,4,NA,NA,NA,NA,NA,NA,outdoors,grass,NA,NA,KAN00,2025-12-25
2025_17_SEA_CAR,2025,17,2025-12-28,Sunday,13:00,CAR,SEA,NA,NA,7,10,NA,NA,NA,NA,NA,NA,outdoors,grass,NA,NA,CAR00,2025-12-28
2025_17_ARI_CIN,2025,17,2025-12-28,Sunday,13:00,CIN,ARI,NA,NA,7,7,NA,NA,NA,NA,NA,NA,outdoors,fieldturf,NA,NA,CIN00,2025-12-28
2025_17_PIT_CLE,2025,17,2025-12-28,Sunday,13:00,CLE,PIT,NA,NA,7,7,NA,NA,NA,NA,NA,NA,outdoors,grass,NA,NA,CLE00,2025-12-28
2025_17_BAL_GB,2025,17,2025-12-28,Sunday,13:00,GB,BAL,NA,NA,9,7,NA,NA,NA,NA,NA,NA,outdoors,grass,NA,NA,GNB00,2025-12-28
2025_17_JAX_IND,2025,17,2025-12-28,Sunday,13:00,IND,JAX,NA,NA,6,7,NA,NA,NA,NA,NA,NA,closed,fieldturf,NA,NA,IND00,2025-12-28
2025_17_HOU_LAC,2025,17,2025-12-28,Sunday,13:00,LAC,HOU,NA,NA,7,7,NA,NA,NA,NA,NA,NA,dome,matrixturf,NA,NA,LAX01,2025-12-28
2025_17_NYG_LV,2025,17,2025-12-28,Sunday,13:00,LV,NYG,NA,NA,7,7,NA,NA,NA,NA,NA,NA,dome,grass,NA,NA,VEG00,2025-12-28
2025_17_TB_MIA,2025,17,2025-12-28,Sunday,13:00,MIA,TB,NA,NA,7,7,NA,NA,NA,NA,NA,NA,outdoors,grass,NA,NA,MIA00,2025-12-28
2025_17_NE_NYJ,2025,17,2025-12-28,Sunday,13:00,NYJ,NE,NA,NA,7,7,NA,NA,NA,NA,NA,NA,outdoors,fieldturf,NA,NA,NYC01,2025-12-28
2025_17_NO_TEN,2025,17,2025-12-28,Sunday,13:00,TEN,NO,NA,NA,7,7,NA,NA,NA,NA,NA,NA,outdoors,grass,NA,NA,NAS00,2025-12-28
2025_17_PHI_BUF,2025,17,2025-12-28,Sunday,16:25,BUF,PHI,NA,NA,7,9,NA,NA,NA,NA,NA,NA,outdoors,a_turf,NA,NA,BUF00,2025-12-28
2025_17_CHI_SF,2025,17,2025-12-28,Sunday,20:20,SF,CHI,NA,NA,6,9,NA,NA,NA,NA,NA,NA,outdoors,grass,NA,NA,SFO01,2025-12-28
2025_17_LA_ATL,2025,17,2025-12-29,Monday,20:15,ATL,LA,NA,NA,8,11,NA,NA,NA,NA,NA,NA,closed,fieldturf,NA,NA,ATL97,2025-12-29
2025_18_NO_ATL,2025,18,2026-01-04,Sunday,13:00,ATL,NO,NA,NA,6,6,NA,NA,NA,NA,NA,NA,closed,fieldturf,NA,NA,ATL97,2026-01-04
2025_18_NYJ_BUF,2025,18,2026-01-04,Sunday,13:00,BUF,NYJ,NA,NA,6,6,NA,NA,NA,NA,NA,NA,outdoors,a_turf,NA,NA,BUF00,2026-01-04
2025_18_DET_CHI,2025,18,2026-01-04,Sunday,13:00,CHI,DET,NA,NA,9,5,NA,NA,NA,NA,NA,NA,outdoors,grass,NA,NA,CHI98,2026-01-04
2025_18_CLE_CIN,2025,18,2026-01-04,Sunday,13:00,CIN,CLE,NA,NA,7,6,NA,NA,NA,NA,NA,NA,outdoors,fieldturf,NA,NA,CIN00,2026-01-04
2025_18_LAC_DEN,2025,18,2026-01-04,Sunday,13:00,DEN,LAC,NA,NA,7,7,NA,NA,NA,NA,NA,NA,outdoors,grass,NA,NA,DEN00,2026-01-04
2025_18_IND_HOU,2025,18,2026-01-04,Sunday,13:00,HOU,IND,NA,NA,10,6,NA,NA,NA,NA,NA,NA,closed,astroturf,NA,NA,HOU00,2026-01-04
2025_18_TEN_JAX,2025,18,2026-01-04,Sunday,13:00,JAX,TEN,NA,NA,6,6,NA,NA,NA,NA,NA,NA,outdoors,grass,NA,NA,JAX00,2026-01-04
2025_18_ARI_LA,2025,18,2026-01-04,Sunday,13:00,LA,ARI,NA,NA,7,7,NA,NA,NA,NA,NA,NA,dome,matrixturf,NA,NA,LAX01,2026-01-04
2025_18_KC_LV,2025,18,2026-01-04,Sunday,13:00,LV,KC,NA,NA,6,10,NA,NA,NA,NA,NA,NA,dome,grass,NA,NA,VEG00,2026-01-04
2025_18_GB_MIN,2025,18,2026-01-04,Sunday,13:00,MIN,GB,NA,NA,6,6,NA,NA,NA,NA,NA,NA,dome,sportturf,NA,NA,MIN01,2026-01-04
2025_18_MIA_NE,2025,18,2026-01-04,Sunday,13:00,NE,MIA,NA,NA,7,6,NA,NA,NA,NA,NA,NA,outdoors,fieldturf,NA,NA,BOS00,2026-01-04
2025_18_DAL_NYG,2025,18,2026-01-04,Sunday,13:00,NYG,DAL,NA,NA,6,6,NA,NA,NA,NA,NA,NA,outdoors,fieldturf,NA,NA,NYC01,2026-01-04
2025_18_WAS_PHI,2025,18,2026-01-04,Sunday,13:00,PHI,WAS,NA,NA,6,6,NA,NA,NA,NA,NA,NA,outdoors,grass,NA,NA,PHI00,2026-01-04
2025_18_BAL_PIT,2025,18,2026-01-04,Sunday,13:00,PIT,BAL,NA,NA,10,10,NA,NA,NA,NA,NA,NA,outdoors,grass,NA,NA,PIT00,2026-01-04
2025_18_SEA_SF,2025,18,2026-01-04,Sunday,13:00,SF,SEA,NA,NA,5,9,NA,NA,NA,NA,NA,NA,outdoors,grass,NA,NA,SFO01,2026-01-04
2025_18_CAR_TB,2025,18,2026-01-04,Sunday,13:00,TB,CAR,NA,NA,6,6,NA,NA,NA,NA,NA,NA,outdoors,grass,NA,NA,TAM00,2026-01-04
