season,week,defteam,total_pass_plays,blitz_rate,pressure_rate,man_coverage_pct,zone_coverage_pct
2021,2,CAR,26,0.11538461538461539,0.38461538461538464,0.11538461538461539,0.8846153846153846
2021,2,CHI,35,0.14285714285714285,0.2857142857142857,0.2,0.8
2021,2,CIN,27,0.1111111111111111,0.18518518518518517,0.14814814814814814,0.8518518518518519
2021,2,CLE,30,0.1,0.1,0.1,0.9
2021,2,DAL,43,0.11627906976744186,0.20930232558139536,0.09302325581395349,0.9069767441860465
2021,2,DEN,35,0.08571428571428572,0.08571428571428572,0.14285714285714285,0.8571428571428571
2021,2,DET,30,0.06666666666666667,0.2,0.03333333333333333,0.9666666666666667
2021,2,GB,37,0,0.16216216216216217,0.10810810810810811,0.8918918918918919
2021,2,HOU,23,0.08695652173913043,0.08695652173913043,0.043478260869565216,0.9565217391304348
2021,2,IND,31,0.03225806451612903,0.0967741935483871,0.12903225806451613,0.8709677419354839
2021,2,JAX,37,0.08108108108108109,0.21621621621621623,0.08108108108108109,0.918918918918919
2021,2,KC,29,0.06896551724137931,0.034482758620689655,0.10344827586206896,0.896551724137931
2021,2,LA,40,0.05,0.25,0.1,0.9
2021,2,LAC,29,0.06896551724137931,0.10344827586206896,0.13793103448275862,0.8620689655172413
2021,2,LV,42,0.047619047619047616,0.21428571428571427,0.16666666666666666,0.8333333333333334
2021,2,MIA,34,0,0.20588235294117646,0.20588235294117646,0.7941176470588235
2021,2,MIN,39,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.9230769230769231
2021,2,NE,37,0.10810810810810811,0.1891891891891892,0.1891891891891892,0.8108108108108109
2021,2,NO,40,0.05,0.075,0.1,0.9
2021,2,NYG,47,0.02127659574468085,0.0425531914893617,0.0851063829787234,0.9148936170212766
2021,2,NYJ,33,0.18181818181818182,0.09090909090909091,0.06060606060606061,0.9393939393939394
2021,2,PHI,30,0,0.06666666666666667,0.03333333333333333,0.9666666666666667
2021,2,PIT,39,0.05128205128205128,0.1282051282051282,0.10256410256410256,0.8974358974358975
2021,2,SEA,43,0.06976744186046512,0.18604651162790697,0.023255813953488372,0.9767441860465116
2021,2,SF,26,0.07692307692307693,0.11538461538461539,0.23076923076923078,0.7692307692307693
2021,2,TB,49,0.02040816326530612,0.14285714285714285,0.12244897959183673,0.8775510204081632
2021,2,TEN,34,0.058823529411764705,0.14705882352941177,0.058823529411764705,0.9411764705882353
2021,2,WAS,36,0.1111111111111111,0.19444444444444445,0.1111111111111111,0.8888888888888888
2021,3,ARI,37,0.05405405405405406,0.1891891891891892,0.10810810810810811,0.8918918918918919
2021,3,ATL,37,0.05405405405405406,0.13513513513513514,0.21621621621621623,0.7837837837837838
2021,3,BAL,33,0.09090909090909091,0.18181818181818182,0.06060606060606061,0.9393939393939394
2021,3,BUF,25,0.08,0.12,0.2,0.8
2021,3,CAR,32,0.125,0.25,0.03125,0.96875
2021,3,CHI,36,0.08333333333333333,0.1388888888888889,0.05555555555555555,0.9444444444444444
2021,3,CIN,62,0.08064516129032258,0.11290322580645161,0.06451612903225806,0.9354838709677419
2021,3,CLE,29,0.2413793103448276,0.4482758620689655,0.2413793103448276,0.7586206896551724
2021,3,DAL,41,0.04878048780487805,0.0975609756097561,0.21951219512195122,0.7804878048780488
2021,3,DEN,40,0.125,0.225,0.15,0.85
2021,3,DET,35,0.11428571428571428,0.17142857142857143,0.17142857142857143,0.8285714285714286
2021,3,GB,44,0.045454545454545456,0.22727272727272727,0.13636363636363635,0.8636363636363636
2021,3,HOU,37,0.08108108108108109,0.16216216216216217,0.08108108108108109,0.918918918918919
2021,3,IND,28,0.07142857142857142,0.07142857142857142,0.10714285714285714,0.8928571428571429
2021,3,JAX,34,0.029411764705882353,0.029411764705882353,0.08823529411764706,0.9117647058823529
2021,3,KC,40,0.025,0.15,0.075,0.925
2021,3,LA,58,0.10344827586206896,0.08620689655172414,0.034482758620689655,0.9655172413793104
2021,3,LAC,46,0.043478260869565216,0.13043478260869565,0.08695652173913043,0.9130434782608695
2021,3,LV,52,0.038461538461538464,0.11538461538461539,0.057692307692307696,0.9423076923076923
2021,3,MIA,46,0.06521739130434782,0.1956521739130435,0.10869565217391304,0.8913043478260869
2021,3,MIN,34,0.08823529411764706,0.20588235294117646,0.058823529411764705,0.9411764705882353
2021,3,NE,24,0.08333333333333333,0.25,0.041666666666666664,0.9583333333333334
2021,3,NO,53,0.07547169811320754,0.20754716981132076,0.1509433962264151,0.8490566037735849
2021,3,NYG,39,0.10256410256410256,0.15384615384615385,0.10256410256410256,0.8974358974358975
2021,3,NYJ,27,0.07407407407407407,0.1111111111111111,0.037037037037037035,0.9629629629629629
2021,3,PHI,30,0.1,0.2,0.06666666666666667,0.9333333333333333
2021,3,PIT,18,0,0,0.1111111111111111,0.8888888888888888
2021,3,SEA,39,0.07692307692307693,0.1282051282051282,0.02564102564102564,0.9743589743589743
2021,3,SF,34,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.9411764705882353
2021,3,TB,39,0.02564102564102564,0.10256410256410256,0.07692307692307693,0.9230769230769231
2021,3,TEN,39,0.02564102564102564,0.23076923076923078,0.15384615384615385,0.8461538461538461
2021,3,WAS,45,0,0.15555555555555556,0.044444444444444446,0.9555555555555556
2021,4,ARI,41,0,0.12195121951219512,0.07317073170731707,0.926829268292683
2021,4,ATL,35,0.08571428571428572,0.11428571428571428,0.14285714285714285,0.8571428571428571
2021,4,BAL,42,0.14285714285714285,0.2619047619047619,0.09523809523809523,0.9047619047619048
2021,4,BUF,24,0.08333333333333333,0.125,0.3333333333333333,0.6666666666666666
2021,4,CAR,24,0,0.041666666666666664,0.16666666666666666,0.8333333333333334
2021,4,CHI,42,0.09523809523809523,0.16666666666666666,0.09523809523809523,0.9047619047619048
2021,4,CIN,25,0.08,0.04,0.08,0.92
2021,4,CLE,40,0.05,0.225,0.125,0.875
2021,4,DAL,44,0.09090909090909091,0.22727272727272727,0.11363636363636363,0.8863636363636364
2021,4,DEN,40,0.05,0.175,0.125,0.875
2021,4,DET,18,0.05555555555555555,0.2222222222222222,0.05555555555555555,0.9444444444444444
2021,4,GB,42,0.07142857142857142,0.11904761904761904,0.09523809523809523,0.9047619047619048
2021,4,HOU,32,0.03125,0.125,0.125,0.875
2021,4,IND,33,0.12121212121212122,0.12121212121212122,0.09090909090909091,0.9090909090909091
2021,4,JAX,33,0.06060606060606061,0.09090909090909091,0.06060606060606061,0.9393939393939394
2021,4,KC,51,0.058823529411764705,0.13725490196078433,0.0392156862745098,0.9607843137254902
2021,4,LA,35,0.11428571428571428,0.08571428571428572,0.05714285714285714,0.9428571428571428
2021,4,LAC,38,0.10526315789473684,0.18421052631578946,0.13157894736842105,0.868421052631579
2021,4,LV,41,0.04878048780487805,0.17073170731707318,0.0975609756097561,0.9024390243902439
2021,4,MIA,34,0.058823529411764705,0.20588235294117646,0.14705882352941177,0.8529411764705882
2021,4,MIN,37,0.08108108108108109,0.08108108108108109,0.10810810810810811,0.8918918918918919
2021,4,NE,44,0.022727272727272728,0.06818181818181818,0.045454545454545456,0.9545454545454546
2021,4,NO,40,0.025,0.15,0.075,0.925
2021,4,NYG,26,0.038461538461538464,0,0.15384615384615385,0.8461538461538461
2021,4,NYJ,57,0.12280701754385964,0.24561403508771928,0.12280701754385964,0.8771929824561403
2021,4,PHI,31,0.03225806451612903,0.12903225806451613,0.03225806451612903,0.967741935483871
2021,4,PIT,39,0.07692307692307693,0.1794871794871795,0.10256410256410256,0.8974358974358975
2021,4,SEA,43,0.046511627906976744,0.13953488372093023,0.20930232558139536,0.7906976744186046
2021,4,SF,26,0.15384615384615385,0.23076923076923078,0.07692307692307693,0.9230769230769231
2021,4,TB,46,0.08695652173913043,0.2608695652173913,0.10869565217391304,0.8913043478260869
2021,4,TEN,35,0.05714285714285714,0.02857142857142857,0.05714285714285714,0.9428571428571428
2021,4,WAS,44,0.022727272727272728,0.1590909090909091,0.1590909090909091,0.8409090909090909
2021,5,ARI,31,0.03225806451612903,0.22580645161290322,0.16129032258064516,0.8387096774193549
2021,5,ATL,35,0.08571428571428572,0.14285714285714285,0.08571428571428572,0.9142857142857143
2021,5,BAL,38,0.10526315789473684,0.18421052631578946,0.07894736842105263,0.9210526315789473
2021,5,BUF,56,0.017857142857142856,0.125,0.07142857142857142,0.9285714285714286
2021,5,CAR,40,0.1,0.1,0.1,0.9
2021,5,CHI,39,0.07692307692307693,0.10256410256410256,0.07692307692307693,0.9230769230769231
2021,5,CIN,41,0.0975609756097561,0.12195121951219512,0.07317073170731707,0.926829268292683
2021,5,CLE,46,0.06521739130434782,0.1956521739130435,0.10869565217391304,0.8913043478260869
2021,5,DAL,39,0,0.1794871794871795,0.07692307692307693,0.9230769230769231
2021,5,DEN,26,0.038461538461538464,0.07692307692307693,0.11538461538461539,0.8846153846153846
2021,5,DET,36,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.9444444444444444
2021,5,GB,42,0.047619047619047616,0.16666666666666666,0.11904761904761904,0.8809523809523809
2021,5,HOU,31,0.06451612903225806,0.12903225806451613,0.16129032258064516,0.8387096774193549
2021,5,IND,47,0.02127659574468085,0.0851063829787234,0.02127659574468085,0.9787234042553191
2021,5,JAX,25,0.08,0.28,0.12,0.88
2021,5,KC,26,0.038461538461538464,0.038461538461538464,0.07692307692307693,0.9230769230769231
2021,5,LA,35,0.05714285714285714,0.14285714285714285,0.11428571428571428,0.8857142857142857
2021,5,LAC,34,0.029411764705882353,0.029411764705882353,0,1
2021,5,LV,23,0.08695652173913043,0.2608695652173913,0.08695652173913043,0.9130434782608695
2021,5,MIA,46,0.043478260869565216,0.13043478260869565,0.043478260869565216,0.9565217391304348
2021,5,MIN,40,0.1,0.175,0.1,0.9
2021,5,NE,32,0.125,0.15625,0.03125,0.96875
2021,5,NO,44,0.045454545454545456,0.18181818181818182,0.2727272727272727,0.7272727272727273
2021,5,NYG,35,0.05714285714285714,0.11428571428571428,0.11428571428571428,0.8857142857142857
2021,5,NYJ,46,0.021739130434782608,0.1956521739130435,0.10869565217391304,0.8913043478260869
2021,5,PHI,40,0.1,0.2,0.125,0.875
2021,5,PIT,41,0.04878048780487805,0.12195121951219512,0.17073170731707318,0.8292682926829268
2021,5,SEA,38,0.05263157894736842,0.07894736842105263,0.10526315789473684,0.8947368421052632
2021,5,SF,33,0.06060606060606061,0.09090909090909091,0.06060606060606061,0.9393939393939394
2021,5,TB,42,0.047619047619047616,0.16666666666666666,0.07142857142857142,0.9285714285714286
2021,5,TEN,36,0.08333333333333333,0.1388888888888889,0.16666666666666666,0.8333333333333334
2021,5,WAS,32,0.09375,0.28125,0.125,0.875
2021,6,ARI,36,0.1388888888888889,0.16666666666666666,0.16666666666666666,0.8333333333333334
2021,6,BAL,41,0.07317073170731707,0.0975609756097561,0.17073170731707318,0.8292682926829268
2021,6,BUF,29,0,0.10344827586206896,0.10344827586206896,0.896551724137931
2021,6,CAR,49,0.04081632653061224,0.061224489795918366,0.14285714285714285,0.8571428571428571
2021,6,CHI,26,0.11538461538461539,0.15384615384615385,0.038461538461538464,0.9615384615384616
2021,6,CIN,44,0.045454545454545456,0.11363636363636363,0.06818181818181818,0.9318181818181818
2021,6,CLE,32,0.09375,0.09375,0.09375,0.90625
2021,6,DAL,24,0.08333333333333333,0.20833333333333334,0.041666666666666664,0.9583333333333334
2021,6,DEN,29,0.06896551724137931,0.1724137931034483,0.034482758620689655,0.9655172413793104
2021,6,DET,32,0.0625,0.15625,0.15625,0.84375
2021,6,GB,31,0.12903225806451613,0.16129032258064516,0.03225806451612903,0.967741935483871
2021,6,HOU,22,0.09090909090909091,0.22727272727272727,0.045454545454545456,0.9545454545454546
2021,6,IND,45,0.06666666666666667,0.1111111111111111,0.08888888888888889,0.9111111111111111
2021,6,JAX,48,0.020833333333333332,0.0625,0.08333333333333333,0.9166666666666666
2021,6,KC,39,0.07692307692307693,0.1794871794871795,0.10256410256410256,0.8974358974358975
2021,6,LA,56,0.05357142857142857,0.10714285714285714,0.08928571428571429,0.9107142857142857
2021,6,LAC,30,0.1,0.26666666666666666,0.06666666666666667,0.9333333333333333
2021,6,LV,54,0.018518518518518517,0.24074074074074073,0.14814814814814814,0.8518518518518519
2021,6,MIA,43,0.046511627906976744,0.16279069767441862,0.09302325581395349,0.9069767441860465
2021,6,MIN,46,0.06521739130434782,0.08695652173913043,0.10869565217391304,0.8913043478260869
2021,6,NE,52,0,0.07692307692307693,0.11538461538461539,0.8846153846153846
2021,6,NYG,32,0.0625,0.09375,0.1875,0.8125
2021,6,PHI,42,0.047619047619047616,0.07142857142857142,0.07142857142857142,0.9285714285714286
2021,6,PIT,37,0.1891891891891892,0.1891891891891892,0.13513513513513514,0.8648648648648649
2021,6,SEA,41,0,0.024390243902439025,0.07317073170731707,0.926829268292683
2021,6,TB,29,0.06896551724137931,0.1724137931034483,0.2413793103448276,0.7586206896551724
2021,6,TEN,51,0.058823529411764705,0.1568627450980392,0.09803921568627451,0.9019607843137255
2021,6,WAS,50,0.04,0.2,0.06,0.94
2021,7,ARI,34,0.08823529411764706,0.14705882352941177,0.058823529411764705,0.9411764705882353
2021,7,ATL,41,0.04878048780487805,0.07317073170731707,0.14634146341463414,0.8536585365853658
2021,7,BAL,39,0,0.15384615384615385,0.15384615384615385,0.8461538461538461
2021,7,CAR,36,0.1111111111111111,0.1388888888888889,0.027777777777777776,0.9722222222222222
2021,7,CHI,39,0.02564102564102564,0.02564102564102564,0.15384615384615385,0.8461538461538461
2021,7,CIN,47,0.10638297872340426,0.1276595744680851,0.10638297872340426,0.8936170212765957
2021,7,CLE,35,0.02857142857142857,0.14285714285714285,0.11428571428571428,0.8857142857142857
2021,7,DEN,34,0.058823529411764705,0.14705882352941177,0.08823529411764706,0.9117647058823529
2021,7,DET,43,0.023255813953488372,0.023255813953488372,0.09302325581395349,0.9069767441860465
2021,7,GB,41,0.04878048780487805,0.17073170731707318,0.14634146341463414,0.8536585365853658
2021,7,HOU,32,0.125,0.125,0.15625,0.84375
2021,7,IND,30,0.06666666666666667,0.16666666666666666,0.13333333333333333,0.8666666666666667
2021,7,KC,29,0.034482758620689655,0.13793103448275862,0.10344827586206896,0.896551724137931
2021,7,LA,39,0.07692307692307693,0.10256410256410256,0.07692307692307693,0.9230769230769231
2021,7,LV,37,0.08108108108108109,0.1891891891891892,0.16216216216216217,0.8378378378378378
2021,7,MIA,41,0.04878048780487805,0.14634146341463414,0.17073170731707318,0.8292682926829268
2021,7,NE,44,0.06818181818181818,0.13636363636363635,0.1590909090909091,0.8409090909090909
2021,7,NO,27,0.2222222222222222,0.2962962962962963,0.14814814814814814,0.8518518518518519
2021,7,NYG,45,0.1111111111111111,0.2222222222222222,0.13333333333333333,0.8666666666666667
2021,7,NYJ,42,0.023809523809523808,0.09523809523809523,0.11904761904761904,0.8809523809523809
2021,7,PHI,34,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.9411764705882353
2021,7,SEA,37,0,0.05405405405405406,0.10810810810810811,0.8918918918918919
2021,7,SF,28,0.21428571428571427,0.10714285714285714,0.17857142857142858,0.8214285714285714
2021,7,TB,36,0.1388888888888889,0.16666666666666666,0.1111111111111111,0.8888888888888888
2021,7,TEN,55,0.07272727272727272,0.16363636363636364,0.03636363636363636,0.9636363636363636
2021,7,WAS,38,0.07894736842105263,0.15789473684210525,0.05263157894736842,0.9473684210526315
2021,8,ARI,38,0.05263157894736842,0.10526315789473684,0.13157894736842105,0.868421052631579
2021,8,ATL,25,0.04,0.12,0.16,0.84
2021,8,BUF,42,0.09523809523809523,0.16666666666666666,0.09523809523809523,0.9047619047619048
2021,8,CAR,30,0.1,0.23333333333333334,0.2,0.8
2021,8,CHI,29,0.034482758620689655,0,0.13793103448275862,0.8620689655172413
2021,8,CIN,53,0.03773584905660377,0.09433962264150944,0.09433962264150944,0.9056603773584906
2021,8,CLE,39,0.05128205128205128,0.1282051282051282,0.1282051282051282,0.8717948717948718
2021,8,DAL,37,0.13513513513513514,0.24324324324324326,0.05405405405405406,0.9459459459459459
2021,8,DEN,44,0.11363636363636363,0.13636363636363635,0.13636363636363635,0.8636363636363636
2021,8,DET,16,0,0,0.0625,0.9375
2021,8,GB,35,0.05714285714285714,0.08571428571428572,0.08571428571428572,0.9142857142857143
2021,8,HOU,35,0.02857142857142857,0.05714285714285714,0.11428571428571428,0.8857142857142857
2021,8,IND,37,0.08108108108108109,0.13513513513513514,0.13513513513513514,0.8648648648648649
2021,8,JAX,27,0.1111111111111111,0.1111111111111111,0.037037037037037035,0.9629629629629629
2021,8,KC,36,0.08333333333333333,0.1388888888888889,0.027777777777777776,0.9722222222222222
2021,8,LA,44,0.09090909090909091,0.13636363636363635,0.09090909090909091,0.9090909090909091
2021,8,LAC,37,0.02702702702702703,0.10810810810810811,0.02702702702702703,0.972972972972973
2021,8,MIA,43,0.023255813953488372,0.11627906976744186,0.11627906976744186,0.8837209302325582
2021,8,MIN,44,0.09090909090909091,0.13636363636363635,0.11363636363636363,0.8863636363636364
2021,8,NE,38,0.05263157894736842,0.18421052631578946,0.21052631578947367,0.7894736842105263
2021,8,NO,44,0.09090909090909091,0.09090909090909091,0.11363636363636363,0.8863636363636364
2021,8,NYG,50,0.04,0.1,0.08,0.92
2021,8,NYJ,38,0.07894736842105263,0.13157894736842105,0.18421052631578946,0.8157894736842105
2021,8,PHI,41,0.17073170731707318,0.2926829268292683,0.07317073170731707,0.926829268292683
2021,8,PIT,35,0.08571428571428572,0.17142857142857143,0.05714285714285714,0.9428571428571428
2021,8,SEA,55,0.01818181818181818,0.12727272727272726,0.16363636363636364,0.8363636363636363
2021,8,SF,31,0.16129032258064516,0.16129032258064516,0.06451612903225806,0.9354838709677419
2021,8,TB,40,0.05,0.175,0.125,0.875
2021,8,TEN,52,0.019230769230769232,0.1346153846153846,0.17307692307692307,0.8269230769230769
2021,8,WAS,30,0.16666666666666666,0.23333333333333334,0.06666666666666667,0.9333333333333333
2021,9,ARI,45,0.1111111111111111,0.17777777777777778,0.06666666666666667,0.9333333333333333
2021,9,ATL,45,0.044444444444444446,0.1111111111111111,0.24444444444444444,0.7555555555555555
2021,9,BAL,28,0,0.21428571428571427,0.17857142857142858,0.8214285714285714
2021,9,BUF,30,0.06666666666666667,0.13333333333333333,0.1,0.9
2021,9,CAR,20,0.1,0.1,0.1,0.9
2021,9,CHI,34,0.11764705882352941,0.14705882352941177,0.058823529411764705,0.9411764705882353
2021,9,CIN,23,0.13043478260869565,0.21739130434782608,0.043478260869565216,0.9565217391304348
2021,9,CLE,47,0.0851063829787234,0.23404255319148937,0.1702127659574468,0.8297872340425532
2021,9,DAL,33,0.15151515151515152,0.15151515151515152,0.06060606060606061,0.9393939393939394
2021,9,DEN,41,0.04878048780487805,0.12195121951219512,0.17073170731707318,0.8292682926829268
2021,9,GB,38,0.05263157894736842,0.07894736842105263,0.07894736842105263,0.9210526315789473
2021,9,HOU,47,0.06382978723404255,0.1702127659574468,0.0851063829787234,0.9148936170212766
2021,9,IND,54,0.07407407407407407,0.14814814814814814,0.1111111111111111,0.8888888888888888
2021,9,JAX,51,0.0784313725490196,0.1568627450980392,0.09803921568627451,0.9019607843137255
2021,9,KC,35,0.05714285714285714,0.2,0.08571428571428572,0.9142857142857143
2021,9,LA,30,0.06666666666666667,0.2,0.1,0.9
2021,9,LAC,18,0.05555555555555555,0.1111111111111111,0.05555555555555555,0.9444444444444444
2021,9,LV,23,0.21739130434782608,0.30434782608695654,0.043478260869565216,0.9565217391304348
2021,9,MIA,49,0.08163265306122448,0.1836734693877551,0.14285714285714285,0.8571428571428571
2021,9,MIN,44,0.06818181818181818,0.1590909090909091,0.09090909090909091,0.9090909090909091
2021,9,NE,34,0.058823529411764705,0.08823529411764706,0.23529411764705882,0.7647058823529411
2021,9,NO,32,0.09375,0.28125,0.0625,0.9375
2021,9,NYG,47,0.02127659574468085,0.06382978723404255,0.14893617021276595,0.851063829787234
2021,9,NYJ,31,0.03225806451612903,0.0967741935483871,0.03225806451612903,0.967741935483871
2021,9,PHI,39,0.02564102564102564,0,0,1
2021,9,PIT,32,0.09375,0.25,0.125,0.875
2021,9,SF,29,0.06896551724137931,0.1724137931034483,0.06896551724137931,0.9310344827586207
2021,9,TEN,53,0.07547169811320754,0.18867924528301888,0.1320754716981132,0.8679245283018868
2021,10,ARI,34,0.029411764705882353,0.08823529411764706,0.08823529411764706,0.9117647058823529
2021,10,ATL,35,0,0.05714285714285714,0.02857142857142857,0.9714285714285714
2021,10,BAL,41,0.0975609756097561,0.3170731707317073,0.12195121951219512,0.8780487804878049
2021,10,BUF,48,0.041666666666666664,0.14583333333333334,0.1875,0.8125
2021,10,CAR,33,0.12121212121212122,0.24242424242424243,0.12121212121212122,0.8787878787878788
2021,10,CLE,28,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.9642857142857143
2021,10,DAL,29,0.06896551724137931,0.1724137931034483,0.3103448275862069,0.6896551724137931
2021,10,DEN,25,0.08,0.16,0.08,0.92
2021,10,DET,50,0.06,0,0.18,0.82
2021,10,GB,43,0.11627906976744186,0.11627906976744186,0.16279069767441862,0.8372093023255814
2021,10,IND,39,0.05128205128205128,0.2564102564102564,0.1282051282051282,0.8717948717948718
2021,10,JAX,35,0.08571428571428572,0.22857142857142856,0.08571428571428572,0.9142857142857143
2021,10,KC,37,0.08108108108108109,0.13513513513513514,0.16216216216216217,0.8378378378378378
2021,10,LA,20,0.1,0.05,0.1,0.9
2021,10,LAC,39,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.9230769230769231
2021,10,LV,51,0.0196078431372549,0.058823529411764705,0.0392156862745098,0.9607843137254902
2021,10,MIA,47,0.06382978723404255,0.1276595744680851,0.14893617021276595,0.851063829787234
2021,10,MIN,36,0.05555555555555555,0.16666666666666666,0.1388888888888889,0.8611111111111112
2021,10,NE,38,0.07894736842105263,0.21052631578947367,0.13157894736842105,0.868421052631579
2021,10,NO,29,0.10344827586206896,0.20689655172413793,0.13793103448275862,0.8620689655172413
2021,10,NYJ,30,0.03333333333333333,0.13333333333333333,0.06666666666666667,0.9333333333333333
2021,10,PHI,37,0.08108108108108109,0.08108108108108109,0.05405405405405406,0.9459459459459459
2021,10,PIT,29,0.1724137931034483,0.20689655172413793,0.13793103448275862,0.8620689655172413
2021,10,SEA,38,0.02631578947368421,0.13157894736842105,0.18421052631578946,0.8157894736842105
2021,10,SF,44,0.09090909090909091,0.09090909090909091,0.13636363636363635,0.8636363636363636
2021,10,TB,37,0.13513513513513514,0.21621621621621623,0.05405405405405406,0.9459459459459459
2021,10,TEN,41,0.0975609756097561,0.14634146341463414,0.17073170731707318,0.8292682926829268
2021,10,WAS,34,0,0.029411764705882353,0.08823529411764706,0.9117647058823529
2021,11,ARI,30,0.13333333333333333,0.2,0.16666666666666666,0.8333333333333334
2021,11,ATL,29,0.06896551724137931,0.13793103448275862,0.034482758620689655,0.9655172413793104
2021,11,BAL,38,0.07894736842105263,0.18421052631578946,0.13157894736842105,0.868421052631579
2021,11,BUF,20,0.05,0.1,0.1,0.9
2021,11,CAR,25,0.12,0.24,0.04,0.96
2021,11,CHI,42,0.16666666666666666,0.19047619047619047,0.07142857142857142,0.9285714285714286
2021,11,CIN,29,0.10344827586206896,0.1724137931034483,0.034482758620689655,0.9655172413793104
2021,11,CLE,23,0.17391304347826086,0.08695652173913043,0.17391304347826086,0.8260869565217391
2021,11,DAL,40,0.075,0.175,0.05,0.95
2021,11,DET,30,0.03333333333333333,0.06666666666666667,0.16666666666666666,0.8333333333333334
2021,11,GB,37,0.05405405405405406,0.13513513513513514,0.08108108108108109,0.918918918918919
2021,11,HOU,54,0.05555555555555555,0.14814814814814814,0.12962962962962962,0.8703703703703703
2021,11,IND,41,0.024390243902439025,0.0975609756097561,0.14634146341463414,0.8536585365853658
2021,11,JAX,24,0.08333333333333333,0.16666666666666666,0,1
2021,11,KC,48,0.125,0.16666666666666666,0.14583333333333334,0.8541666666666666
2021,11,LAC,47,0.06382978723404255,0.1276595744680851,0.1276595744680851,0.8723404255319149
2021,11,LV,32,0.09375,0.15625,0.1875,0.8125
2021,11,MIA,41,0.04878048780487805,0.1951219512195122,0.12195121951219512,0.8780487804878049
2021,11,MIN,35,0.05714285714285714,0.11428571428571428,0.05714285714285714,0.9428571428571428
2021,11,NE,36,0.1111111111111111,0.3333333333333333,0.19444444444444445,0.8055555555555556
2021,11,NO,27,0.14814814814814814,0.25925925925925924,0.14814814814814814,0.8518518518518519
