game_id,season,week,gameday,weekday,gametime,home_team,away_team,home_score,away_score,home_rest,away_rest,spread_line,total_line,over_odds,under_odds,home_moneyline,away_moneyline,roof,surface,temp,wind,stadium_id,game_date,total_plays_off,pass_plays_off,rush_plays_off,pass_pct_off,rush_pct_off,red_zone_pass_pct_off,deep_pass_pct_off,avg_air_yards_off,avg_yac_off,total_pass_plays,blitz_rate_def,pressure_rate_def,man_coverage_pct_def,zone_coverage_pct_def,posteam,defteam
2021_02_NE_NYJ,2021,2,2021-09-19,Sunday,13:00,NYJ,NE,6,25,7,7,-5.5,43.0,-113,102,207,-235,outdoors,fieldturf,72.0,13.0,NYC01,2021-09-19,68,37,31,0.5441176470588235,0.4558823529411764,0.2857142857142857,0.0,9.12121212121212,4.0,37,0.1081081081081081,0.1891891891891892,0.1891891891891892,0.8108108108108109,NYJ,NE
2021_02_SF_PHI,2021,2,2021-09-19,Sunday,13:00,PHI,SF,11,17,7,7,-3.0,49.0,-102,-109,130,-144,outdoors,grass,76.0,13.0,PHI00,2021-09-19,56,26,30,0.4642857142857143,0.5357142857142857,0.5,0.0,14.083333333333334,8.75,26,0.0769230769230769,0.1153846153846153,0.2307692307692307,0.7692307692307693,PHI,SF
2021_02_LV_PIT,2021,2,2021-09-19,Sunday,13:00,PIT,LV,17,26,7,6,5.5,46.5,-116,104,-228,201,outdoors,grass,77.0,4.0,PIT00,2021-09-19,56,42,14,0.75,0.25,0.0,0.0,9.7,5.814814814814815,42,0.0476190476190476,0.2142857142857142,0.1666666666666666,0.8333333333333334,PIT,LV
2021_02_MIN_ARI,2021,2,2021-09-19,Sunday,16:05,ARI,MIN,34,33,7,7,4.0,51.0,-101,-111,-191,170,closed,grass,0.0,0.0,PHO00,2021-09-19,60,39,21,0.65,0.35,0.7,0.0,8.222222222222221,6.586206896551724,39,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.9230769230769232,ARI,MIN
2021_02_ATL_TB,2021,2,2021-09-19,Sunday,16:05,TB,ATL,48,25,10,7,13.5,52.0,-108,-103,-772,582,outdoors,grass,85.0,0.0,TAM00,2021-09-19,60,39,21,0.65,0.35,0.7142857142857143,0.0,9.63888888888889,3.6666666666666665,39,0.0769230769230769,0.1538461538461538,0.1025641025641025,0.8974358974358975,TB,ATL
2021_02_DAL_LAC,2021,2,2021-09-19,Sunday,16:25,LAC,DAL,17,20,7,10,3.0,55.0,-110,-101,-150,135,dome,matrixturf,0.0,0.0,LAX01,2021-09-19,63,43,20,0.6825396825396826,0.3174603174603174,0.7272727272727273,0.0,6.195121951219512,5.419354838709677,43,0.1162790697674418,0.2093023255813953,0.0930232558139534,0.9069767441860463,LAC,DAL
2021_02_TEN_SEA,2021,2,2021-09-19,Sunday,16:25,SEA,TEN,30,33,7,7,6.5,53.5,-109,-102,-286,247,outdoors,fieldturf,62.0,14.0,SEA00,2021-09-19,52,34,18,0.6538461538461539,0.3461538461538461,0.2857142857142857,0.0,10.0,7.227272727272727,34,0.0588235294117647,0.1470588235294117,0.0588235294117647,0.9411764705882352,SEA,TEN
2021_02_KC_BAL,2021,2,2021-09-19,Sunday,20:20,BAL,KC,36,35,6,7,-3.5,53.5,-101,-110,153,-171,outdoors,grass,82.0,8.0,BAL00,2021-09-19,70,29,41,0.4142857142857143,0.5857142857142857,0.375,0.0,9.5,6.611111111111111,29,0.0689655172413793,0.0344827586206896,0.1034482758620689,0.896551724137931,BAL,KC
2021_02_DET_GB,2021,2,2021-09-20,Monday,20:15,GB,DET,35,17,8,8,11.5,49.5,-110,-101,-494,400,outdoors,grass,73.0,12.0,GNB00,2021-09-20,61,30,31,0.4918032786885246,0.5081967213114754,0.5,0.0,9.555555555555555,5.863636363636363,30,0.0666666666666666,0.2,0.0333333333333333,0.9666666666666668,GB,DET
2021_03_CAR_HOU,2021,3,2021-09-23,Thursday,20:20,HOU,CAR,9,24,4,4,-8.0,43.0,-110,-101,348,-420,closed,astroturf,0.0,0.0,HOU00,2021-09-23,49,32,17,0.6530612244897959,0.3469387755102041,1.0,0.0,6.785714285714286,2.210526315789474,32,0.125,0.25,0.03125,0.96875,HOU,CAR
2021_03_WAS_BUF,2021,3,2021-09-26,Sunday,13:00,BUF,WAS,43,21,7,10,7.5,45.5,-106,-105,-330,281,outdoors,a_turf,67.0,21.0,BUF00,2021-09-26,78,45,33,0.5769230769230769,0.4230769230769231,0.5238095238095238,0.0,9.25,3.8181818181818175,45,0.0,0.1555555555555555,0.0444444444444444,0.9555555555555556,BUF,WAS
2021_03_CHI_CLE,2021,3,2021-09-26,Sunday,13:00,CLE,CHI,26,6,7,7,7.5,45.0,-105,-106,-375,315,outdoors,grass,70.0,22.0,CLE00,2021-09-26,78,36,42,0.4615384615384615,0.5384615384615384,0.2857142857142857,0.0,9.870967741935484,5.368421052631579,36,0.0833333333333333,0.1388888888888889,0.0555555555555555,0.9444444444444444,CLE,CHI
2021_03_BAL_DET,2021,3,2021-09-26,Sunday,13:00,DET,BAL,17,19,6,7,-7.5,51.0,-106,-105,292,-344,dome,fieldturf,0.0,0.0,DET00,2021-09-26,60,33,27,0.55,0.45,0.3076923076923077,0.0,4.258064516129032,7.590909090909091,33,0.0909090909090909,0.1818181818181818,0.0606060606060606,0.9393939393939394,DET,BAL
2021_03_ARI_JAX,2021,3,2021-09-26,Sunday,13:00,JAX,ARI,19,31,7,7,-8.0,51.5,-107,-104,304,-360,outdoors,grass,81.0,4.0,JAX00,2021-09-26,66,37,29,0.5606060606060606,0.4393939393939394,0.4444444444444444,0.0,8.0,3.954545454545455,37,0.054054054054054,0.1891891891891892,0.1081081081081081,0.8918918918918919,JAX,ARI
