game_id,season,week,gameday,weekday,gametime,home_team,away_team,home_score,away_score,home_rest,away_rest,spread_line,total_line,over_odds,under_odds,home_moneyline,away_moneyline,roof,surface,temp,wind,stadium_id,game_date
2021_10_LA_SF,2021,10,2021-11-15,Monday,20:15,SF,LA,31,10,8,8,-3.5,50,-102,-110,158,-177,outdoors,grass,59,0,SFO01,2021-11-15
2021_11_NE_ATL,2021,11,2021-11-18,Thursday,20:20,ATL,NE,0,25,4,4,-7,47.5,-103,-108,280,-329,closed,fieldturf,NA,NA,ATL97,2021-11-18
2021_11_IND_BUF,2021,11,2021-11-21,Sunday,13:00,BUF,IND,15,41,7,7,7.5,49.5,100,-111,-320,274,outdoors,a_turf,49,12,BUF00,2021-11-21
2021_11_WAS_CAR,2021,11,2021-11-21,Sunday,13:00,CAR,WAS,21,27,7,7,3.5,43,-103,-108,-172,154,outdoors,grass ,54,0,CAR00,2021-11-21
2021_11_BAL_CHI,2021,11,2021-11-21,Sunday,13:00,CHI,BAL,13,16,13,10,-5,43,-107,-104,199,-226,outdoors,grass ,46,9,CHI98,2021-11-21
2021_11_DET_CLE,2021,11,2021-11-21,Sunday,13:00,CLE,DET,13,10,7,7,13,42.5,-108,-103,-590,465,outdoors,grass ,42,7,CLE00,2021-11-21
2021_11_SF_JAX,2021,11,2021-11-21,Sunday,13:00,JAX,SF,10,30,7,6,-6.5,45,-108,-103,243,-281,outdoors,grass ,68,17,JAX00,2021-11-21
2021_11_GB_MIN,2021,11,2021-11-21,Sunday,13:00,MIN,GB,34,31,7,7,-1,48,102,-113,101,-111,dome,sportturf,NA,NA,MIN01,2021-11-21
2021_11_MIA_NYJ,2021,11,2021-11-21,Sunday,13:00,NYJ,MIA,17,24,7,10,-3.5,44.5,-112,101,162,-181,outdoors,fieldturf,52,4,NYC01,2021-11-21
2021_11_NO_PHI,2021,11,2021-11-21,Sunday,13:00,PHI,NO,40,29,7,7,2.5,42.5,-100,-111,-144,130,outdoors,grass ,51,4,PHI00,2021-11-21
2021_11_HOU_TEN,2021,11,2021-11-21,Sunday,13:00,TEN,HOU,13,22,7,14,10.5,44.5,-101,-110,-462,377,outdoors,grass ,59,8,NAS00,2021-11-21
2021_11_CIN_LV,2021,11,2021-11-21,Sunday,16:05,LV,CIN,13,32,7,14,-1,50.5,-101,-110,112,-123,dome,grass,NA,NA,VEG00,2021-11-21
2021_11_DAL_KC,2021,11,2021-11-21,Sunday,16:25,KC,DAL,19,9,7,7,2.5,56,103,-115,-134,122,outdoors,grass ,57,17,KAN00,2021-11-21
2021_11_ARI_SEA,2021,11,2021-11-21,Sunday,16:25,SEA,ARI,13,23,7,7,2.5,46,101,-113,-150,135,outdoors,fieldturf,46,0,SEA00,2021-11-21
2021_11_PIT_LAC,2021,11,2021-11-21,Sunday,20:20,LAC,PIT,41,37,7,7,5.5,47.5,-106,-105,-251,220,dome,matrixturf,NA,NA,LAX01,2021-11-21
2021_11_NYG_TB,2021,11,2021-11-22,Monday,20:15,TB,NYG,30,10,8,15,11.5,49.5,-109,-102,-527,423,outdoors,grass ,68,6,TAM00,2021-11-22
2021_12_CHI_DET,2021,12,2021-11-25,Thursday,12:30,DET,CHI,14,16,4,4,-2,41.5,-108,-103,115,-129,dome,fieldturf,NA,NA,DET00,2021-11-25
2021_12_LV_DAL,2021,12,2021-11-25,Thursday,16:30,DAL,LV,33,36,4,4,7,51,-108,-103,-314,269,closed,matrixturf,NA,NA,DAL00,2021-11-25
2021_12_BUF_NO,2021,12,2021-11-25,Thursday,20:20,NO,BUF,6,31,4,4,-7,45,-101,-110,235,-270,dome,sportturf,NA,NA,NOR00,2021-11-25
2021_12_PIT_CIN,2021,12,2021-11-28,Sunday,13:00,CIN,PIT,41,10,7,7,3.5,43.5,-110,-102,-172,154,outdoors,fieldturf,43,12,CIN00,2021-11-28
2021_12_NYJ_HOU,2021,12,2021-11-28,Sunday,13:00,HOU,NYJ,14,21,7,7,3,44.5,-108,-103,-138,125,closed,astroturf,NA,NA,HOU00,2021-11-28
2021_12_TB_IND,2021,12,2021-11-28,Sunday,13:00,IND,TB,31,38,7,6,-3,53,-102,-109,135,-149,closed,fieldturf,NA,NA,IND00,2021-11-28
2021_12_ATL_JAX,2021,12,2021-11-28,Sunday,13:00,JAX,ATL,14,21,7,10,-1.5,46,-103,-108,105,-115,outdoors,grass ,61,4,JAX00,2021-11-28
2021_12_CAR_MIA,2021,12,2021-11-28,Sunday,13:00,MIA,CAR,33,10,7,7,-1,41,-113,102,108,-119,outdoors,grass ,74,4,MIA00,2021-11-28
2021_12_TEN_NE,2021,12,2021-11-28,Sunday,13:00,NE,TEN,36,13,10,7,7.5,43,-108,-103,-305,262,outdoors,fieldturf,33,6,BOS00,2021-11-28
2021_12_PHI_NYG,2021,12,2021-11-28,Sunday,13:00,NYG,PHI,13,7,6,7,-4,45.5,-104,-107,171,-192,outdoors,fieldturf,39,4,NYC01,2021-11-28
2021_12_LAC_DEN,2021,12,2021-11-28,Sunday,16:05,DEN,LAC,28,13,14,7,-2.5,47.5,-100,-111,127,-141,outdoors,grass ,62,0,DEN00,2021-11-28
2021_12_LA_GB,2021,12,2021-11-28,Sunday,16:25,GB,LA,36,28,7,13,-2,47,-102,-109,108,-120,outdoors,grass ,37,14,GNB00,2021-11-28
2021_12_MIN_SF,2021,12,2021-11-28,Sunday,16:25,SF,MIN,34,26,7,7,3.5,49,-110,-101,-183,164,outdoors,grass,68,7,SFO01,2021-11-28
2021_12_CLE_BAL,2021,12,2021-11-28,Sunday,20:20,BAL,CLE,16,10,7,7,3,47,-110,-101,-156,140,outdoors,grass,43,0,BAL00,2021-11-28
2021_12_SEA_WAS,2021,12,2021-11-29,Monday,20:15,WAS,SEA,17,15,8,8,-1,47,104,-116,116,-128,outdoors,grass ,41,9,WAS00,2021-11-29
2021_13_DAL_NO,2021,13,2021-12-02,Thursday,20:20,NO,DAL,17,27,7,7,-6,46,-105,-106,222,-254,dome,sportturf,NA,NA,NOR00,2021-12-02
2021_13_TB_ATL,2021,13,2021-12-05,Sunday,13:00,ATL,TB,17,30,7,7,-11,51,-104,-107,387,-475,closed,fieldturf,NA,NA,ATL97,2021-12-05
2021_13_ARI_CHI,2021,13,2021-12-05,Sunday,13:00,CHI,ARI,22,33,10,14,-7.5,43.5,-110,-101,314,-373,outdoors,grass ,34,8,CHI98,2021-12-05
2021_13_LAC_CIN,2021,13,2021-12-05,Sunday,13:00,CIN,LAC,22,41,7,7,2.5,49.5,-111,-101,-141,127,outdoors,fieldturf,48,11,CIN00,2021-12-05
2021_13_MIN_DET,2021,13,2021-12-05,Sunday,13:00,DET,MIN,29,27,10,7,-7,47.5,-104,-107,255,-296,dome,fieldturf,NA,NA,DET00,2021-12-05
2021_13_IND_HOU,2021,13,2021-12-05,Sunday,13:00,HOU,IND,0,31,7,7,-10,45.5,-104,-107,339,-408,closed,astroturf,NA,NA,HOU00,2021-12-05
2021_13_NYG_MIA,2021,13,2021-12-05,Sunday,13:00,MIA,NYG,20,9,7,7,6.5,40,-111,100,-293,253,outdoors,grass ,80,11,MIA00,2021-12-05
2021_13_PHI_NYJ,2021,13,2021-12-05,Sunday,13:00,NYJ,PHI,18,33,7,7,-5,44,-109,-102,177,-199,outdoors,fieldturf,45,0,NYC01,2021-12-05
2021_13_JAX_LA,2021,13,2021-12-05,Sunday,16:05,LA,JAX,37,7,7,7,14,48,-102,-109,-796,597,dome,matrixturf,NA,NA,LAX01,2021-12-05
2021_13_WAS_LV,2021,13,2021-12-05,Sunday,16:05,LV,WAS,15,17,10,6,1,47.5,103,-114,-128,116,dome,grass,NA,NA,VEG00,2021-12-05
2021_13_BAL_PIT,2021,13,2021-12-05,Sunday,16:25,PIT,BAL,20,19,7,7,-4,44,-102,-109,174,-195,outdoors,grass ,50,7,PIT00,2021-12-05
2021_13_SF_SEA,2021,13,2021-12-05,Sunday,16:25,SEA,SF,30,23,6,7,-3,44.5,-108,-103,125,-138,outdoors,fieldturf,41,4,SEA00,2021-12-05
2021_13_DEN_KC,2021,13,2021-12-05,Sunday,20:20,KC,DEN,22,9,14,7,8.5,46.5,-103,-108,-387,323,outdoors,grass ,58,22,KAN00,2021-12-05
2021_13_NE_BUF,2021,13,2021-12-06,Monday,20:15,BUF,NE,10,14,11,8,3,40,-109,-102,-146,132,outdoors,a_turf,36,27,BUF00,2021-12-06
2021_14_PIT_MIN,2021,14,2021-12-09,Thursday,20:20,MIN,PIT,36,28,4,4,3.5,45,-107,-104,-175,157,dome,sportturf,NA,NA,MIN01,2021-12-09
2021_14_ATL_CAR,2021,14,2021-12-12,Sunday,13:00,CAR,ATL,21,29,14,7,2.5,41,-116,105,-136,123,outdoors,grass ,48,9,CAR00,2021-12-12
2021_14_BAL_CLE,2021,14,2021-12-12,Sunday,13:00,CLE,BAL,24,22,14,7,3,44,-108,-103,-150,135,outdoors,grass ,46,14,CLE00,2021-12-12
2021_14_SEA_HOU,2021,14,2021-12-12,Sunday,13:00,HOU,SEA,13,33,7,7,-10,40.5,-117,105,334,-401,open,astroturf,NA,NA,HOU00,2021-12-12
2021_14_LV_KC,2021,14,2021-12-12,Sunday,13:00,KC,LV,48,9,7,7,10,48,-108,-103,-444,365,outdoors,grass ,47,19,KAN00,2021-12-12
2021_14_NO_NYJ,2021,14,2021-12-12,Sunday,13:00,NYJ,NO,9,30,7,10,-4.5,42,100,-112,173,-194,outdoors,fieldturf,46,13,NYC01,2021-12-12
2021_14_JAX_TEN,2021,14,2021-12-12,Sunday,13:00,TEN,JAX,20,0,14,7,8.5,44.5,-103,-108,-384,321,outdoors,grass ,45,0,NAS00,2021-12-12
2021_14_DAL_WAS,2021,14,2021-12-12,Sunday,13:00,WAS,DAL,20,27,7,10,-6.5,48,-103,-108,246,-284,outdoors,grass ,48,17,WAS00,2021-12-12
2021_14_DET_DEN,2021,14,2021-12-12,Sunday,16:05,DEN,DET,38,10,7,7,13,42,-105,-106,-635,495,outdoors,grass ,63,8,DEN00,2021-12-12
2021_14_NYG_LAC,2021,14,2021-12-12,Sunday,16:05,LAC,NYG,37,21,7,7,9.5,44,-103,-108,-395,329,dome,matrixturf,NA,NA,LAX01,2021-12-12
2021_14_SF_CIN,2021,14,2021-12-12,Sunday,16:25,CIN,SF,23,26,7,7,-2.5,49,-108,-103,117,-130,outdoors,fieldturf,48,9,CIN00,2021-12-12
2021_14_BUF_TB,2021,14,2021-12-12,Sunday,16:25,TB,BUF,33,27,7,6,3.5,52.5,-110,-101,-181,161,outdoors,grass ,82,4,TAM00,2021-12-12
2021_14_CHI_GB,2021,14,2021-12-12,Sunday,20:20,GB,CHI,45,30,14,7,11.5,43,-114,103,-639,498,outdoors,grass ,36,8,GNB00,2021-12-12
2021_14_LA_ARI,2021,14,2021-12-13,Monday,20:15,ARI,LA,23,30,8,8,3,51,-105,-106,-172,154,open,grass ,NA,NA,PHO00,2021-12-13
2021_15_KC_LAC,2021,15,2021-12-16,Thursday,20:20,LAC,KC,28,34,4,4,-3,54,101,-113,155,-173,dome,matrixturf,NA,NA,LAX01,2021-12-16
2021_15_NE_IND,2021,15,2021-12-18,Saturday,20:20,IND,NE,27,17,14,13,-1,46,-115,103,-109,-102,closed,fieldturf,NA,NA,IND00,2021-12-18
2021_15_CAR_BUF,2021,15,2021-12-19,Sunday,13:00,BUF,CAR,31,14,7,7,14,43,-104,-107,-739,562,outdoors,a_turf,30,8,BUF00,2021-12-19
2021_15_ARI_DET,2021,15,2021-12-19,Sunday,13:00,DET,ARI,30,12,7,6,-13,48,-104,-107,495,-634,dome,fieldturf,NA,NA,DET00,2021-12-19
2021_15_HOU_JAX,2021,15,2021-12-19,Sunday,13:00,JAX,HOU,16,30,7,7,6,40,-106,-105,-257,224,outdoors,grass,80,12,JAX00,2021-12-19
2021_15_NYJ_MIA,2021,15,2021-12-19,Sunday,13:00,MIA,NYJ,31,24,14,7,10.5,42,-107,-104,-445,366,outdoors,grass,82,9,MIA00,2021-12-19
2021_15_DAL_NYG,2021,15,2021-12-19,Sunday,13:00,NYG,DAL,6,21,7,7,-11.5,43,-116,104,428,-534,outdoors,fieldturf,37,8,NYC01,2021-12-19
2021_15_TEN_PIT,2021,15,2021-12-19,Sunday,13:00,PIT,TEN,19,13,10,7,1,44,-106,-105,-121,109,outdoors,grass,32,11,PIT00,2021-12-19
2021_15_CIN_DEN,2021,15,2021-12-19,Sunday,16:05,DEN,CIN,10,15,7,7,3,45,110,-123,-155,140,outdoors,grass,61,19,DEN00,2021-12-19
2021_15_ATL_SF,2021,15,2021-12-19,Sunday,16:05,SF,ATL,31,13,7,7,9.5,48,-105,-106,-380,319,outdoors,grass,46,0,SFO01,2021-12-19
2021_15_GB_BAL,2021,15,2021-12-19,Sunday,16:25,BAL,GB,30,31,7,7,-9.5,45.5,-102,-109,299,-354,outdoors,grass,43,11,BAL00,2021-12-19
2021_15_NO_TB,2021,15,2021-12-19,Sunday,20:20,TB,NO,0,9,7,7,11.5,45.5,-110,-101,-518,417,outdoors,grass,75,0,TAM00,2021-12-19
2021_15_LV_CLE,2021,15,2021-12-20,Monday,17:00,CLE,LV,14,16,7,7,-3,41,-111,-100,131,-147,outdoors,grass,40,8,CLE00,2021-12-20
2021_15_MIN_CHI,2021,15,2021-12-20,Monday,20:15,CHI,MIN,9,17,8,11,-7,48,103,-114,274,-320,outdoors,grass,37,8,CHI98,2021-12-20
2021_15_SEA_LA,2021,15,2021-12-21,Tuesday,19:00,LA,SEA,20,10,6,7,7.5,47,-110,-101,-352,298,dome,matrixturf,NA,NA,LAX01,2021-12-21
2021_15_WAS_PHI,2021,15,2021-12-21,Tuesday,19:00,PHI,WAS,27,17,14,7,10,39.5,-101,-110,-465,380,outdoors,grass,42,7,PHI00,2021-12-21
2021_16_SF_TEN,2021,16,2021-12-23,Thursday,20:20,TEN,SF,20,17,4,4,-3.5,45.5,104,-116,154,-171,outdoors,grass,48,7,NAS00,2021-12-23
2021_16_CLE_GB,2021,16,2021-12-25,Saturday,16:30,GB,CLE,24,22,6,6,7.5,46.5,-111,-100,-430,343,outdoors,grass,35,11,GNB00,2021-12-25
2021_16_IND_ARI,2021,16,2021-12-25,Saturday,20:15,ARI,IND,16,22,6,6,3,48,-105,-106,-161,143,closed,grass,NA,NA,PHO00,2021-12-25
2021_16_DET_ATL,2021,16,2021-12-26,Sunday,13:00,ATL,DET,20,16,7,7,7.5,42.5,-113,102,-373,309,open,fieldturf,NA,NA,ATL97,2021-12-26
2021_16_TB_CAR,2021,16,2021-12-26,Sunday,13:00,CAR,TB,6,32,7,7,-11.5,44.5,101,-113,399,-503,outdoors,grass,73,8,CAR00,2021-12-26
2021_16_BAL_CIN,2021,16,2021-12-26,Sunday,13:00,CIN,BAL,41,21,7,7,7.5,43,-114,102,-369,306,outdoors,fieldturf,52,0,CIN00,2021-12-26
2021_16_LAC_HOU,2021,16,2021-12-26,Sunday,13:00,HOU,LAC,41,29,7,10,-13.5,46,-103,-108,500,-661,closed,astroturf,NA,NA,HOU00,2021-12-26
2021_16_LA_MIN,2021,16,2021-12-26,Sunday,13:00,MIN,LA,23,30,6,7,-3.5,48.5,-111,-100,158,-177,dome,sportturf,NA,NA,MIN01,2021-12-26
2021_16_BUF_NE,2021,16,2021-12-26,Sunday,13:00,NE,BUF,21,33,7,7,1,43.5,-106,-105,-114,102,outdoors,fieldturf,38,13,BOS00,2021-12-26
2021_16_JAX_NYJ,2021,16,2021-12-26,Sunday,13:00,NYJ,JAX,26,21,7,7,2.5,42.5,-118,106,-125,114,outdoors,fieldturf,47,0,NYC01,2021-12-26
2021_16_NYG_PHI,2021,16,2021-12-26,Sunday,13:00,PHI,NYG,34,10,7,7,11,41,-106,-105,-529,416,outdoors,grass,53,9,PHI00,2021-12-26
2021_16_CHI_SEA,2021,16,2021-12-26,Sunday,16:05,SEA,CHI,24,25,7,6,7,41,-102,-109,-313,268,outdoors,fieldturf,25,11,SEA00,2021-12-26
2021_16_PIT_KC,2021,16,2021-12-26,Sunday,16:25,KC,PIT,36,10,10,7,10.5,44,-109,-103,-400,328,outdoors,grass,60,22,KAN00,2021-12-26
2021_16_DEN_LV,2021,16,2021-12-26,Sunday,16:25,LV,DEN,17,13,7,7,-1,42,101,-113,-102,-109,dome,grass,NA,NA,VEG00,2021-12-26
2021_16_WAS_DAL,2021,16,2021-12-26,Sunday,20:20,DAL,WAS,56,14,7,7,10.5,45.5,-112,101,-457,367,closed,matrixturf,NA,NA,DAL00,2021-12-26
2021_16_MIA_NO,2021,16,2021-12-27,Monday,20:15,NO,MIA,3,20,8,8,-3,37.5,-106,-105,143,-160,dome,sportturf,NA,NA,NOR00,2021-12-27
2021_17_LA_BAL,2021,17,2022-01-02,Sunday,13:00,BAL,LA,19,20,7,7,-7,47,-103,-108,264,-313,outdoors,grass,59,6,BAL00,2022-01-02
2021_17_ATL_BUF,2021,17,2022-01-02,Sunday,13:00,BUF,ATL,29,15,7,7,14,46.5,-108,-103,-871,625,outdoors,a_turf,26,11,BUF00,2022-01-02
2021_17_NYG_CHI,2021,17,2022-01-02,Sunday,13:00,CHI,NYG,29,3,7,7,7,36.5,-109,-102,-287,245,outdoors,grass,25,13,CHI98,2022-01-02
2021_17_KC_CIN,2021,17,2022-01-02,Sunday,13:00,CIN,KC,34,31,7,7,-3.5,51,-110,-102,157,-178,outdoors,fieldturf,33,13,CIN00,2022-01-02
2021_17_LV_IND,2021,17,2022-01-02,Sunday,13:00,IND,LV,20,23,8,7,8.5,46.5,-113,101,-397,325,closed,fieldturf,NA,NA,IND00,2022-01-02
2021_17_JAX_NE,2021,17,2022-01-02,Sunday,13:00,NE,JAX,50,10,7,7,17.5,42,-103,-108,-1056,727,outdoors,fieldturf,46,4,BOS00,2022-01-02
2021_17_TB_NYJ,2021,17,2022-01-02,Sunday,13:00,NYJ,TB,24,28,7,7,-14.5,48,-107,-104,623,-868,outdoors,fieldturf,57,9,NYC01,2022-01-02
2021_17_MIA_TEN,2021,17,2022-01-02,Sunday,13:00,TEN,MIA,34,3,10,6,3,41,-107,-104,-170,151,outdoors,grass,43,13,NAS00,2022-01-02
2021_17_PHI_WAS,2021,17,2022-01-02,Sunday,13:00,WAS,PHI,16,20,7,7,-6.5,44.5,-113,102,206,-238,outdoors,grass,62,4,WAS00,2022-01-02
2021_17_DEN_LAC,2021,17,2022-01-02,Sunday,16:05,LAC,DEN,34,13,7,7,8,45.5,-103,-108,-340,285,dome,matrixturf,NA,NA,LAX01,2022-01-02
2021_17_HOU_SF,2021,17,2022-01-02,Sunday,16:05,SF,HOU,23,7,10,7,14,44,-109,-102,-602,463,outdoors,grass,50,6,SFO01,2022-01-02
2021_17_ARI_DAL,2021,17,2022-01-02,Sunday,16:25,DAL,ARI,22,25,7,8,6.5,53,-107,-104,-262,225,closed,matrixturf,NA,NA,DAL00,2022-01-02
2021_17_CAR_NO,2021,17,2022-01-02,Sunday,16:25,NO,CAR,18,10,6,7,7,37,-112,100,-279,238,dome,sportturf,NA,NA,NOR00,2022-01-02
2021_17_DET_SEA,2021,17,2022-01-02,Sunday,16:25,SEA,DET,51,29,7,7,8.5,41.5,-101,-111,-399,327,outdoors,fieldturf,37,0,SEA00,2022-01-02
2021_17_MIN_GB,2021,17,2022-01-02,Sunday,20:20,GB,MIN,37,10,8,7,13,42,-111,-100,-702,525,outdoors,grass,11,9,GNB00,2022-01-02
2021_17_CLE_PIT,2021,17,2022-01-03,Monday,20:15,PIT,CLE,26,14,8,9,-1,43.5,-100,-111,105,-117,outdoors,grass,25,12,PIT00,2022-01-03
2021_18_KC_DEN,2021,18,2022-01-08,Saturday,16:30,DEN,KC,24,28,7,7,-11.5,44.5,-110,-110,435,-600,outdoors,grass,41,4,DEN00,2022-01-08
2021_18_DAL_PHI,2021,18,2022-01-08,Saturday,20:15,PHI,DAL,26,51,7,7,-6.5,46,-110,-110,235,-300,outdoors,grass,31,8,PHI00,2022-01-08
2021_18_PIT_BAL,2021,18,2022-01-09,Sunday,13:00,BAL,PIT,13,16,7,6,3,41,-105,-115,-155,135,outdoors,grass,36,0,BAL00,2022-01-09
2021_18_CIN_CLE,2021,18,2022-01-09,Sunday,13:00,CLE,CIN,21,16,6,7,6.5,38,-110,-110,-265,215,outdoors,grass,38,22,CLE00,2022-01-09
2021_18_GB_DET,2021,18,2022-01-09,Sunday,13:00,DET,GB,37,30,7,7,-4,45,-105,-115,165,-195,dome,fieldturf,NA,NA,DET00,2022-01-09
2021_18_TEN_HOU,2021,18,2022-01-09,Sunday,13:00,HOU,TEN,25,28,7,7,-10.5,43,-110,-110,410,-575,closed,astroturf,NA,NA,HOU00,2022-01-09
2021_18_IND_JAX,2021,18,2022-01-09,Sunday,13:00,JAX,IND,26,11,7,7,-14,43,-110,-110,650,-1000,outdoors,grass,76,19,JAX00,2022-01-09
2021_18_CHI_MIN,2021,18,2022-01-09,Sunday,13:00,MIN,CHI,31,17,7,7,3.5,45.5,-110,-110,-190,160,dome,sportturf,NA,NA,MIN01,2022-01-09
2021_18_WAS_NYG,2021,18,2022-01-09,Sunday,13:00,NYG,WAS,7,22,7,7,-6,36,-111,-100,206,-238,outdoors,fieldturf,38,0,NYC01,2022-01-09
2021_18_SEA_ARI,2021,18,2022-01-09,Sunday,16:25,ARI,SEA,30,38,7,7,5.5,48,-120,100,-235,190,open,grass,NA,NA,PHO00,2022-01-09
2021_18_NO_ATL,2021,18,2022-01-09,Sunday,16:25,ATL,NO,20,30,7,7,-4.5,40,-113,102,186,-213,closed,fieldturf,NA,NA,ATL97,2022-01-09
2021_18_NYJ_BUF,2021,18,2022-01-09,Sunday,16:25,BUF,NYJ,27,10,7,7,16,43,-110,-110,-1250,750,outdoors,a_turf,36,19,BUF00,2022-01-09
2021_18_SF_LA,2021,18,2022-01-09,Sunday,16:25,LA,SF,24,27,7,7,3,46.5,-105,-115,-170,150,dome,matrixturf,NA,NA,LAX01,2022-01-09
2021_18_NE_MIA,2021,18,2022-01-09,Sunday,16:25,MIA,NE,33,24,7,7,-6,41,-110,-110,200,-250,outdoors,grass,75,8,MIA00,2022-01-09
2021_18_CAR_TB,2021,18,2022-01-09,Sunday,16:25,TB,CAR,41,17,7,7,11,43,-115,-105,-510,375,outdoors,grass,80,4,TAM00,2022-01-09
2021_18_LAC_LV,2021,18,2022-01-09,Sunday,20:20,LV,LAC,35,32,7,7,-3.5,48,-110,-110,155,-180,dome,grass,NA,NA,VEG00,2022-01-09
2021_19_LV_CIN,2021,19,2022-01-15,Saturday,16:30,CIN,LV,26,19,6,6,6,48.5,-105,-106,-248,214,outdoors,fieldturf,31,12,CIN00,2022-01-15
2021_19_NE_BUF,2021,19,2022-01-15,Saturday,20:15,BUF,NE,47,17,6,6,4.5,43,-101,-111,-207,181,outdoors,a_turf,7,8,BUF00,2022-01-15
2021_19_PHI_TB,2021,19,2022-01-16,Sunday,13:00,TB,PHI,31,15,7,8,7.5,45.5,-112,100,-352,293,outdoors,grass,66,21,TAM00,2022-01-16
2021_19_SF_DAL,2021,19,2022-01-16,Sunday,16:30,DAL,SF,17,23,8,7,3,51,100,-111,-162,144,closed,matrixturf,NA,NA,DAL00,2022-01-16
2021_19_PIT_KC,2021,19,2022-01-16,Sunday,20:15,KC,PIT,42,21,8,7,13,46,-104,-107,-697,522,outdoors,grass,30,8,KAN00,2022-01-16
2021_19_ARI_LA,2021,19,2022-01-17,Monday,20:15,LA,ARI,34,11,8,8,4,49.5,-109,-103,-179,158,dome,matrixturf,NA,NA,LAX01,2022-01-17
2021_20_CIN_TEN,2021,20,2022-01-22,Saturday,16:30,TEN,CIN,16,19,13,7,4,48.5,-110,-102,-191,170,outdoors,grass,35,0,NAS00,2022-01-22
2021_20_SF_GB,2021,20,2022-01-22,Saturday,20:15,GB,SF,10,13,13,6,5.5,47,-107,-104,-261,228,outdoors,grass,15,12,GNB00,2022-01-22
2021_20_LA_TB,2021,20,2022-01-23,Sunday,15:00,TB,LA,27,30,7,6,2.5,48,-109,-102,-145,131,outdoors,grass,50,11,TAM00,2022-01-23
2021_20_BUF_KC,2021,20,2022-01-23,Sunday,18:30,KC,BUF,42,36,7,8,2.5,54,-106,-105,-138,124,outdoors,grass,35,6,KAN00,2022-01-23
2021_21_CIN_KC,2021,21,2022-01-30,Sunday,15:00,KC,CIN,24,27,7,8,7,54.5,-110,-110,-320,250,outdoors,grass,41,4,KAN00,2022-01-30
2021_21_SF_LA,2021,21,2022-01-30,Sunday,18:30,LA,SF,20,17,7,8,3.5,45.5,-115,-105,-180,155,dome,matrixturf,NA,NA,LAX01,2022-01-30
2021_22_LA_CIN,2021,22,2022-02-13,Sunday,18:30,CIN,LA,20,23,14,14,-4.5,48.5,-110,-110,160,-190,dome,matrixturf,NA,NA,LAX01,2022-02-13
2022_01_BUF_LA,2022,1,2022-09-08,Thursday,20:20,LA,BUF,10,31,7,7,-1,51.5,-111,-101,106,-117,dome,matrixturf,NA,NA,LAX01,2022-09-08
2022_01_NO_ATL,2022,1,2022-09-11,Sunday,13:00,ATL,NO,26,27,7,7,-6,43.5,-108,-104,201,-228,closed,fieldturf,NA,NA,ATL97,2022-09-11
2022_01_CLE_CAR,2022,1,2022-09-11,Sunday,13:00,CAR,CLE,24,26,7,7,2.5,42.5,100,-113,-125,114,outdoors,grass,NA,NA,CAR00,2022-09-11
2022_01_SF_CHI,2022,1,2022-09-11,Sunday,13:00,CHI,SF,19,10,7,7,-6.5,38,-109,-103,217,-248,outdoors,grass,NA,NA,CHI98,2022-09-11
2022_01_PIT_CIN,2022,1,2022-09-11,Sunday,13:00,CIN,PIT,20,23,7,7,7.5,44.5,-113,101,-308,264,outdoors,fieldturf,NA,NA,CIN00,2022-09-11
2022_01_PHI_DET,2022,1,2022-09-11,Sunday,13:00,DET,PHI,35,38,7,7,-6,49,104,-117,211,-240,dome,fieldturf,NA,NA,DET00,2022-09-11
2022_01_IND_HOU,2022,1,2022-09-11,Sunday,13:00,HOU,IND,20,20,7,7,-7,46,-102,-110,250,-290,closed,astroturf,NA,NA,HOU00,2022-09-11
2022_01_NE_MIA,2022,1,2022-09-11,Sunday,13:00,MIA,NE,20,7,7,7,3,47,-103,-109,-155,140,outdoors,grass,NA,NA,MIA00,2022-09-11
2022_01_BAL_NYJ,2022,1,2022-09-11,Sunday,13:00,NYJ,BAL,9,24,7,7,-6.5,44,-103,-109,231,-265,outdoors,fieldturf,NA,NA,NYC01,2022-09-11
2022_01_JAX_WAS,2022,1,2022-09-11,Sunday,13:00,WAS,JAX,28,22,7,7,3,43.5,-102,-110,-159,143,outdoors,grass,NA,NA,WAS00,2022-09-11
2022_01_KC_ARI,2022,1,2022-09-11,Sunday,16:25,ARI,KC,21,44,7,7,-6,54,-102,-110,221,-252,closed,grass,NA,NA,PHO00,2022-09-11
2022_01_LV_LAC,2022,1,2022-09-11,Sunday,16:25,LAC,LV,24,19,7,7,3.5,52.5,-109,-103,-180,161,dome,matrixturf,NA,NA,LAX01,2022-09-11
2022_01_GB_MIN,2022,1,2022-09-11,Sunday,16:25,MIN,GB,23,7,7,7,2.5,47,101,-114,-125,113,dome,sportturf,NA,NA,MIN01,2022-09-11
2022_01_NYG_TEN,2022,1,2022-09-11,Sunday,16:25,TEN,NYG,20,21,7,7,5.5,43.5,-111,-101,-239,209,outdoors,grass,NA,NA,NAS00,2022-09-11
2022_01_TB_DAL,2022,1,2022-09-11,Sunday,20:20,DAL,TB,3,19,7,7,-2.5,49.5,-110,-102,120,-133,closed,matrixturf,NA,NA,DAL00,2022-09-11
2022_01_DEN_SEA,2022,1,2022-09-12,Monday,20:15,SEA,DEN,17,16,7,7,-6,44,102,-115,221,-253,outdoors,fieldturf,NA,NA,SEA00,2022-09-12
